Second,total_cpu_usage_usr,total_cpu_usage_sys,disk_read,disk_writ,mem_used,mem_free,mem_buff,mem_cach
34,0.208,1.167,0,0,5283958784,25783570432,2326261760,30993481728
35,0.25,1.333,0,28672,5284782080,25782751232,2326261760,30993485824
36,0.375,1.373,0,0,5285359616,25782173696,2326261760,30993485824
37,0.208,0.125,0,135168,5284601856,25782943744,2326269952,30993481728
38,0.416,1.291,0,0,5284872192,25782697984,2326269952,30993481728
39,0.375,1.415,0,0,5282353152,25785212928,2326269952,30993485824
40,0.291,1.332,0,0,5282807808,25784758272,2326269952,30993485824
41,0.333,0.958,0,2465792,5282504704,25785044992,2326269952,30993485824
42,0.25,0.667,0,118784,5281550336,25785999360,2326269952,30993485824
43,0.416,1.164,0,0,5281918976,25785647104,2326269952,30993485824
44,0.292,1.209,0,0,5282480128,25785085952,2326269952,30993485824
45,1.622,1.456,0,28672,5301948416,25765363712,2326269952,30993518592
46,4.045,0.751,0,684032,5350662144,25715314688,2326286336,30993551360
47,3.25,1.125,32768,15507456,5380870144,25683337216,2326327296,30993608704
48,3.281,1.661,32768,6029312,5395681280,25668251648,2326372352,30993698816
49,6.25,1.697,0,0,5467197440,25596690432,2326372352,30993719296
50,3.708,1.667,0,0,5500465152,25563422720,2326372352,30993727488
51,3.365,0.748,0,0,5529698304,25534185472,2326372352,30993731584
52,3.048,1.253,0,4096,5560684544,25503186944,2326372352,30993743872
53,2.923,1.587,0,61440,5591007232,25472864256,2326376448,30993739776
54,3.721,1.488,0,0,5622325248,25441542144,2326376448,30993743872
55,3.658,1.663,0,28672,5649833984,25414107136,2326376448,30993743872
56,3.167,0.833,0,0,5674737664,25389113344,2326376448,30993752064
57,4.163,2.165,0,7389184,5222625280,25839337472,2326405120,30995566592
58,4.182,2.593,0,983040,5211156480,25778884608,2326417408,31067566080
59,4.308,2.76,0,122880,5254524928,25641091072,2326421504,31161921536
60,5.333,2.48,0,0,5254467584,25475862528,2326421504,31327207424
61,4.9,1.952,0,0,5255004160,25309306880,2326421504,31493275648
62,2.46,2.043,0,138600448,5227823104,25237442560,2326425600,31592349696
63,3.086,2.377,19922944,18223104,5230788608,25177251840,2326462464,31649570816
64,3.567,2.032,0,880640,5229355008,25151229952,2326491136,31677046784
65,0.416,0.916,0,16384,5230161920,25150423040,2326491136,31677046784
66,0.125,0.5,0,0,5229830144,25150771200,2326491136,31677046784
67,0.25,1.459,0,49545216,5230493696,25150107648,2326491136,31677046784
68,0.25,1.294,0,185348096,5231128576,25149546496,2326491136,31677046784
69,0.292,1.084,0,393216,5228425216,25152184320,2326491136,31677046784
70,0.375,0.708,0,0,5228199936,25152458752,2326491136,31677046784
71,0.125,0.668,0,0,5227376640,25153282048,2326491136,31677046784
72,0.333,1.291,0,0,5227769856,25152847872,2326491136,31677046784
73,1.614,1.531,0,647168,5227560960,25152765952,2326523904,31677247488
74,0.459,1.418,0,0,5231632384,25148719104,2326523904,31677247488
75,3.896,1.55,0,67960832,5177597952,25207431168,2326532096,31677161472
76,3.556,3.347,16384,5484544,4595990528,25794686976,2326548480,31676862464
77,2.454,2.163,0,2523136,4498608128,26325622784,2326560768,31250423808
78,4.167,4.29,0,614400,4502110208,26350686208,2326573056,31222943744
79,4.214,2.128,0,30490624,4505767936,26319773696,2326577152,31250317312
80,9.374,5.212,0,6213632,4620201984,26202468352,2326609920,31251230720
81,14,3.917,4915200,103038976,4735868928,25982152704,2326642688,31353057280
82,21.719,4.151,2834432,4456448,4965154816,25645236224,2326667264,31456862208
83,29.846,4.585,0,112750592,5097607168,25533779968,2326745088,31436713984
84,33.956,2.615,0,2568192,5259223040,25368641536,2326773760,31437193216
85,39.228,1.702,0,389120,5370806272,25254629376,2326777856,31437299712
86,4.58,1.374,0,0,5414305792,25209683968,2326777856,31437303808
87,7.357,1.538,0,8192,5461889024,25161453568,2326777856,31437312000
88,7.99,1.581,0,12288,5531013120,25092329472,2326777856,31437307904
89,6.105,1.246,0,0,5559738368,25063641088,2326777856,31437312000
90,6.053,0.912,0,0,5588078592,25035300864,2326777856,31437312000
91,5.912,1.749,0,626688,5600665600,25022697472,2326777856,31437312000
92,5.934,1.577,0,0,5632737280,24990642176,2326777856,31437312000
93,6.438,1.589,0,0,5683838976,24939540480,2326777856,31437312000
94,3.789,1.041,0,0,5706276864,24916971520,2326777856,31437443072
95,4.127,2.001,0,1282048,5281538048,25327058944,2326786048,31452037120
96,4.44,2.573,0,847872,5275521024,25273962496,2326806528,31510233088
97,4.619,2.663,0,4096,5275082752,25168420864,2326806528,31613476864
98,4.559,3.053,0,12288,5270040576,25011806208,2326806528,31773466624
99,4.536,2.497,0,0,5269491712,24832856064,2326806528,31950979072
100,3.761,2.173,0,913408,5264875520,24734900224,2326835200,32051838976
101,3.782,2.203,0,1548288,5235511296,24717443072,2326859776,32097415168
102,0.876,1.334,0,0,5240438784,24712515584,2326859776,32097415168
103,0.292,1.084,0,0,5239926784,24713027584,2326859776,32097415168
104,0.292,0.417,0,0,5239754752,24713199616,2326859776,32097415168
105,0.458,1.042,0,16384,5238571008,24714383360,2326859776,32097415168
106,0.208,1.208,0,315392,5239242752,24713707520,2326859776,32097415168
107,0.665,1.414,0,503808,5239406592,24713535488,2326859776,32097419264
108,0.541,1.208,0,139980800,5240725504,24712212480,2326863872,32097419264
109,0.25,0.333,0,0,5239300096,24713637888,2326863872,32097419264
110,0.375,1.251,0,12288,5235679232,24717258752,2326863872,32097419264
111,0.333,1.207,0,0,5235646464,24717291520,2326863872,32097419264
112,1.795,2.129,0,103383040,5229240320,24729960448,2326863872,32097361920
113,2.257,0.919,0,212320256,5229314048,24729849856,2326872064,32097538048
114,3.006,2.004,16384,4571136,4598865920,25363718144,2326884352,32097239040
115,1.708,2.125,0,1433600,4579291136,25385205760,2326884352,32097312768
116,0.458,1.332,0,0,4579676160,25384820736,2326884352,32097312768
117,2.676,2.258,0,2531328,4494385152,25895047168,2326896640,31674589184
118,4.587,2.314,0,98304,4477616128,25930825728,2326896640,31656550400
119,4.615,2.786,0,32555008,4497412096,25893179392,2326929408,31674118144
120,9.797,6.077,0,4202496,4600156160,25742110720,2326949888,31720361984
121,14.451,3.592,7749632,102707200,4800913408,25481457664,2326953984,31776591872
122,21.066,3.883,0,31748096,4945260544,25227411456,2326986752,31881723904
123,20.025,2.524,0,87597056,5046751232,25148239872,2327048192,31860473856
124,32.421,2.861,0,77824,5188214784,25003823104,2327048192,31860637696
125,42.751,2.983,0,282624,5372497920,24817655808,2327048192,31860727808
126,23.051,2.043,0,0,5435047936,24753434624,2327048192,31860768768
127,4.936,2.24,0,1212416,5296009216,24891703296,2327068672,31860973568
128,4.689,1.743,0,479232,5271306240,24844333056,2327076864,31932166144
129,4.903,2.761,0,421888,5297643520,24744284160,2327097344,32003813376
130,4.956,2.582,0,0,5298188288,24597565440,2327097344,32147791872
131,4.829,2.998,0,0,5263945728,24457375744,2327097344,32320000000
132,4.17,2.085,0,348160,5236862976,24345006080,2327109632,32457449472
133,3.829,2.247,0,1368064,5238394880,24306143232,2327154688,32493600768
134,2.624,1.833,0,716800,5233016832,24284000256,2327162880,32521048064
135,0.25,1.334,0,20480,5233045504,24284196864,2327162880,32521052160
136,0.167,1.335,0,0,5233233920,24284008448,2327162880,32521052160
137,0.209,0.083,0,0,5232357376,24284819456,2327162880,32521052160
138,0.581,1.204,0,16384,5233057792,24284168192,2327162880,32521052160
139,0.333,1.332,0,344064,5234647040,24282464256,2327166976,32521068544
140,0.292,1.209,0,0,5233471488,24283598848,2327166976,32521068544
141,0.292,1.084,0,0,5233606656,24283500544,2327166976,32521068544
142,0.5,0.458,0,4096,5233057792,24284024832,2327166976,32521068544
143,0.125,1.169,0,0,5233405952,24283676672,2327166976,32521068544
144,1.497,1.871,0,110592,5229932544,24287404032,2327166976,32521039872
145,0.917,1.542,0,210571264,5227958272,24295317504,2327166976,32521007104
146,0.167,0.836,0,243036160,5228580864,24294678528,2327166976,32521007104
147,5.662,3.081,16384,5804032,4586508288,24939008000,2327216128,32520556544
148,0.96,1.545,0,1421312,4582727680,24945672192,2327236608,32520622080
149,0.25,1.25,0,0,4583063552,24945336320,2327236608,32520622080
150,0.167,1.21,0,0,4581388288,24947027968,2327236608,32520622080
151,0.375,0.584,0,532480,4582965248,24945442816,2327244800,32520622080
152,5.863,4.657,0,2740224,4575764480,25406836736,2327248896,32070066176
153,25.743,13.353,0,839680,4619800576,25148755968,2327248896,32281526272
154,5.76,2.421,0,195248128,4647710720,25111814144,2327248896,32289054720
155,13.018,8.33,0,47087616,4817043456,24941355008,2327392256,32289607680
156,28.583,7.746,0,10321920,5005742080,24745246720,2327461888,32290840576
157,31.572,10.356,0,117395456,5191520256,24345919488,2327498752,32500998144
158,38.017,12.447,65536,141778944,5514285056,23946948608,2327564288,32566894592
159,54.312,10.265,3964928,156950528,5803307008,23541063680,2327580672,32674713600
160,75.032,10.224,3833856,166412288,6329561088,22843572224,2327597056,32835645440
161,66.297,10.922,10321920,102694912,6784249856,22182621184,2327625728,33033076736
162,78.967,9.31,1605632,210427904,7080079360,21760831488,2327638016,33151102976
163,79.041,13.237,15237120,33587200,7248916480,21328982016,2327691264,33407991808
164,80.864,9.399,3719168,137334784,7483269120,21055795200,2327732224,33438453760
165,51.075,9.869,0,189165568,7735824384,20543401984,2327777280,33687674880
166,69.117,11.069,32768,185585664,8438996992,19808968704,2327805952,33716895744
167,79.427,11.377,14319616,98234368,8810995712,19374399488,2327826432,33773768704
168,81.596,12.579,1146880,42131456,9212563456,18995970048,2327920640,33748480000
169,79.804,8.967,0,88981504,9420038144,18697752576,2327965696,33830608896
170,85.769,9.544,7749632,75255808,9696825344,18332803072,2327998464,33911566336
171,84.732,10.319,0,73187328,9938853888,18168098816,2328027136,33831247872
172,88.683,8.414,0,11415552,10207629312,17944166400,2328068096,33781587968
173,90.582,6.362,0,618496,10645794816,17497432064,2328068096,33782079488
174,92.436,5.098,0,303104,10981040128,17151156224,2328068096,33782231040
175,91.215,6.179,0,901120,11253301248,16871469056,2328072192,33782411264
176,85.023,6.815,0,1064960,11332136960,16758661120,2328072192,33809780736
177,85.534,5.23,0,516096,11597795328,16486387712,2328072192,33810059264
178,88.633,6.082,0,1343488,11217276928,16826003456,2328080384,33846644736
179,69.205,4.653,0,4263936,10950877184,17014710272,2328154112,33919934464
180,19.535,3.899,0,4136960,11036581888,16889561088,2328207360,33957793792
181,14.05,3.347,0,3313664,11096088576,16755077120,2328252416,34030809088
182,13.214,3.835,0,3170304,10857721856,16812429312,2328309760,34207522816
183,10.125,3.5,0,1560576,10628648960,16839417856,2328326144,34406621184
184,7.728,3.342,0,1843200,10619105280,16624996352,2328346624,34626547712
185,8.757,4.007,0,1818624,10567897088,16522051584,2328367104,34776862720
186,7.24,3.227,0,0,10589548544,16309923840,2328367104,34964004864
187,5.981,3.639,0,126976,10582478848,16148283392,2328367104,35130986496
188,2.713,2.254,0,245096448,10550390784,16108953600,2328379392,35206586368
189,2.49,1.867,0,248635392,10543861760,16115765248,2328387584,35206582272
190,2.126,2.293,0,248172544,10517495808,16145039360,2328387584,35206406144
191,1.374,1.708,0,243802112,10512384000,16150151168,2328387584,35206389760
192,20.388,7.119,81920,42463232,8427245568,18223951872,2328469504,35239690240
193,9.713,6.672,0,69566464,7146876928,19491340288,2328481792,35267555328
194,8.435,9.358,0,8007680,7047659520,19595575296,2328489984,35266859008
195,9.954,5.124,16384,12894208,6590820352,20069687296,2328535040,35266625536
196,9.971,6.1,0,17653760,6201049088,21674934272,2328588288,34090995712
197,6.994,4.163,16384,8138752,5558108160,22355378176,2328662016,34063212544
198,1.834,2.293,0,2580480,5547724800,22368763904,2328670208,34063282176
199,0.376,1.294,0,20480,5464600576,22452326400,2328670208,34063278080
200,2.709,2.376,0,3309568,5435191296,22731112448,2328678400,33821671424
201,3.044,2.21,0,4096000,5371158528,23252488192,2328686592,33371381760
202,11.13,6.044,0,790528,5390245888,23151443968,2328686592,33453625344
203,0.876,1.503,0,167936,5392674816,23148998656,2328686592,33453645824
204,9.996,4.266,0,97386496,5407518720,23140667392,2328752128,33453654016
205,15.919,11.6,16384,15654912,4927102976,23621832704,2328817664,33453981696
206,24.486,13.86,7651328,106156032,5276561408,23162056704,2328842240,33556381696
207,35.515,6.208,4587520,108253184,5548474368,22782627840,2328879104,33658109952
208,46.731,7.971,6062080,113758208,5831163904,22307848192,2328928256,33840283648
209,55.551,5.279,4849664,212189184,6088450048,21908860928,2328944640,33976369152
210,72.547,12.86,98304,62414848,6391635968,21976977408,2329010176,33610719232
211,76.668,8.585,0,73924608,6511677440,21905657856,2329047040,33561501696
212,88.379,5.853,0,2035712,6709407744,21681750016,2329088000,33584177152
213,80.152,5.352,0,606208,6952034304,21428260864,2329088000,33589710848
214,62.179,8.077,0,38432768,7340969984,21033705472,2329165824,33590009856
215,48.798,5.694,6127616,32104448,7545655296,20789698560,2329190400,33621045248
216,32.075,4.606,1622016,106459136,7454199808,20769861632,2329210880,33726464000
217,29.514,7.472,0,95248384,7247130624,20813045760,2329264128,33885646848
218,36.571,3.238,0,417792,7367766016,20717645824,2329264128,33858916352
219,41.022,1.746,0,1998848,7570595840,20511576064,2329264128,33858936832
220,39.444,1.991,0,724992,7640203264,20440727552,2329284608,33859043328
221,5.019,1.452,0,0,7669628928,20410540032,2329284608,33859076096
222,5.241,1.955,0,0,7724556288,20353241088,2329284608,33859129344
223,7.116,1.572,0,184320,7778078720,20299198464,2329284608,33859141632
224,4.661,1.956,0,1187840,7573008384,20474068992,2329313280,33890820096
225,5.126,2.563,0,925696,7539572736,20436115456,2329333760,33960497152
226,4.758,2.88,0,0,7538683904,20317814784,2329333760,34077028352
227,5.537,2.998,0,0,7543648256,20135915520,2329333760,34251718656
228,8.226,4.653,0,157929472,7486369792,19996041216,2329337856,34455027712
229,0.96,0.668,0,250454016,7484444672,20007354368,2329337856,34456195072
230,12.27,5.653,49152,66056192,5645389824,21813411840,2329395200,34490052608
231,8.846,5.307,0,73949184,5584175104,21856968704,2329473024,34518052864
232,3.801,2.548,0,4157440,5493026816,22170710016,2329485312,34304901120
233,3.832,2.749,0,4349952,5388361728,22522667008,2329505792,34064617472
234,0.748,0.748,0,86016,5365313536,22574272512,2329505792,34036400128
235,2.634,2.55,0,3756032,5275643904,22882942976,2329513984,33823838208
236,0.458,1.207,0,0,5253775360,22934077440,2329513984,33795444736
237,0.209,1.168,0,0,5252988928,22934867968,2329513984,33795457024
238,0.541,0.541,0,20480,5253341184,22934515712,2329513984,33795457024
239,0.375,0.708,0,0,5253468160,22934388736,2329513984,33795457024
240,0.125,1.168,0,0,5253115904,22934740992,2329513984,33795457024
241,0.125,1.294,0,188416,5253332992,22934519808,2329513984,33795461120
242,4.042,2.708,16384,3026944,5200297984,22994214912,2329534464,33795092480
243,3.606,2.264,0,4595712,4631330816,23567892480,2329554944,33794867200
244,0.954,1.203,0,1400832,4627632128,23572930560,2329563136,33794887680
245,0.25,1.251,0,24576,4626411520,23574130688,2329563136,33794908160
246,2.378,1.919,0,2101248,4530884608,23758389248,2329579520,33708163072
247,20.373,12.622,0,593920,4614799360,23878377472,2329583616,33507512320
248,13.746,3.488,0,1413120,4685352960,23749672960,2329595904,33563344896
249,6.515,2.614,0,120299520,4690599936,23744192512,2329604096,33563512832
250,8.708,5,0,114544640,4748156928,23686307840,2329690112,33563607040
251,17.214,11.237,2490368,50745344,4904919040,23495675904,2329804800,33594142720
252,29.493,11.898,9142272,44384256,5406498816,22957416448,2329853952,33625645056
253,44.327,9.526,3866624,59027456,5562507264,22684647424,2329927680,33733058560
254,40.285,11.54,0,136486912,5867413504,22083203072,2329944064,34018267136
255,61.022,12.162,0,126279680,6122631168,21819219968,2329976832,34025676800
256,71.728,16.296,0,131911680,6595854336,21228511232,2329997312,34132422656
257,68.448,13.528,0,208211968,6914924544,20598161408,2330005504,34428350464
258,79.513,11.209,2293760,205303808,7069954048,20203880448,2330075136,34658062336
259,82.973,15.248,5455872,90615808,7972687872,19374350336,2330279936,34578485248
260,89.564,7.837,2621440,209334272,8190914560,18986303488,2330423296,34739150848
261,86.129,8.617,9863168,163495936,8478097408,18560585728,2330714112,34869366784
262,85.4,10.495,2359296,184532992,8967938048,17778503680,2330771456,35152846848
263,81.699,9.682,12812288,81866752,9291505664,17415086080,2330796032,35187912704
264,77.225,12.147,8830976,113455104,9606057984,17027481600,2330882048,35258359808
265,85.732,12.211,2260992,26460160,10101194752,16656834560,2331017216,35131920384
266,86.208,7.634,0,8290304,10241937408,16584482816,2331140096,35056115712
267,89.815,7.197,0,614400,10669338624,16149098496,2331246592,35056410624
268,91.639,6.396,0,368640,11031691264,15778758656,2331279360,35056586752
269,93.222,5.397,0,573440,11288637440,15514492928,2331430912,35056660480
270,95.621,3.67,0,1175552,11514261504,15282708480,2331521024,35056893952
271,91.915,6.284,0,1810432,11607166976,15174856704,2331631616,35066945536
272,91.842,5.088,0,3837952,11784499200,14974312448,2331725824,35084546048
273,92.024,4.534,344064,6602752,11976790016,14777171968,2332102656,35085381632
274,73.856,4.952,344064,6787072,11747684352,14968532992,2332344320,35119800320
275,24.99,3.861,278528,7393280,11375046656,15261454336,2332467200,35196051456
276,11.074,2.115,409600,6041600,11172241408,15434858496,2332667904,35224092672
277,13.473,2.307,344064,3555328,11198136320,15408463872,2332749824,35223961600
278,14.104,2.015,0,2932736,11283046400,15323181056,2332815360,35223949312
279,8.171,1.369,0,2519040,11342962688,15262720000,2332876800,35224170496
280,8.516,2.894,0,2965504,11098710016,15506399232,2332946432,35224576000
281,8.403,2.995,0,3350528,11150753792,15402893312,2333208576,35274260480
282,8.966,3.321,0,2600960,11185131520,15306031104,2333290496,35335020544
283,8.519,3.681,0,180465664,11194097664,15143333888,2333310976,35492044800
284,3.619,1.789,0,182132736,11190239232,15014551552,2333315072,35622760448
285,13.538,6.312,16384,153468928,10705084416,15311593472,2333335552,35815964672
286,15.54,6.552,16384,83886080,9694015488,16311214080,2333388800,35841318912
287,18.705,8.633,32768,34275328,7986458624,17992925184,2333560832,35879940096
288,12.213,5.319,16384,40525824,7626964992,18375450624,2333605888,35877634048
289,13.617,7.04,16384,18075648,6849441792,19820412928,2333704192,35238088704
290,9.52,4.342,0,11485184,6656045056,20596150272,2333790208,34673967104
291,4.419,2.376,0,6369280,6634823680,20866433024,2333851648,34433110016
292,4.583,1.042,16384,1585152,6638542848,20862402560,2333933568,34433282048
293,3.128,1.293,0,1650688,6637408256,20863639552,2334023680,34432991232
294,3.693,1.784,0,1486848,6640058368,20860641280,2334068736,34433212416
295,4.47,1.738,0,4034560,6643769344,20858490880,2334089216,34431508480
296,4.815,1.868,0,180224,6141804544,21360525312,2334093312,34431533056
297,5.1,1.907,0,1273856,6187438080,21272121344,2334109696,34474283008
298,5.692,3.157,0,31625216,6181187584,21218136064,2334134272,34540740608
299,7.952,3.913,0,87904256,5694332928,21564915712,2334154752,34679508992
300,6.475,4.386,16384,181633024,5494960128,21554905088,2334154752,34889363456
301,6.078,3.58,0,53272576,5377089536,21532987392,2334183424,35028525056
302,5.029,2.64,4259840,66510848,5357219840,21968961536,2334224384,34619125760
303,6.568,3.717,0,458752,5376749568,21893525504,2334224384,34674143232
304,5.521,3.611,0,83664896,5394427904,21875396608,2334281728,34674429952
305,8.145,6.433,3276800,33435648,5559865344,21657878528,2334306304,34722557952
306,14.055,3.027,4866048,75128832,5677744128,21483257856,2334330880,34775379968
307,19.644,2.942,0,107728896,5832400896,21219614720,2334343168,34880450560
308,24.132,3.884,0,10825728,5972631552,21102538752,2334396416,34858414080
309,33.597,2.62,0,0,6104141824,20969136128,2334396416,34858430464
310,45.658,3.019,0,815104,6269132800,20802723840,2334408704,34858496000
311,7.98,1.122,0,4096,6278000640,20791279616,2334408704,34858590208
312,6.761,1.12,0,1269760,6309527552,20759281664,2334441472,34858594304
313,4.493,1.539,0,4784128,6306418688,20762345472,2334646272,34859081728
314,11.304,3.478,376832,7225344,5647073280,21430689792,2334765056,34858668032
315,11.645,3.274,0,8556544,5593374720,21919227904,2334830592,34435252224
316,39.635,23.188,0,1241088,5779410944,21760700416,2334867456,34407956480
317,52.359,20.472,0,2342912,5919346688,20992471040,2334883840,35024252928
318,42.839,5.553,0,143581184,6156013568,20737675264,2334920704,35037204480
319,3.361,2.448,0,191733760,6161125376,20732420096,2334924800,35037343744
320,3.534,2.328,0,219955200,6164094976,20729196544,2334928896,35037376512
321,14.041,6.812,0,100745216,6198530048,20694593536,2334998528,35037376512
322,23.186,7.214,0,19308544,6216024064,20674686976,2335076352,35038605312
323,23.699,13.288,0,22228992,6357549056,20530360320,2335137792,35039887360
324,28.104,17.869,0,25583616,6476812288,20407115776,2335293440,35040710656
325,36.602,17.456,0,107114496,7014506496,19690946560,2335363072,35201781760
326,25.01,8.739,2310144,134787072,7008075776,19568906240,2335510528,35320868864
327,39.639,7.97,1605632,162914304,7163637760,19301638144,2335522816,35426435072
328,46.5,17.989,4997120,167006208,7852752896,18269450240,2335531008,35755847680
329,36.218,4.496,2490368,143220736,7993995264,17913274368,2335551488,35962216448
330,59.17,16.349,12288000,89649152,8057352192,17909731328,2335612928,35899699200
331,74.744,14.377,12763136,58662912,8794644480,17090625536,2335625216,35971768320
332,77.058,11.258,2392064,222351360,9092358144,16456544256,2335645696,36295102464
333,62.484,5.305,3883008,224555008,9122328576,16415539200,2335649792,36304146432
334,72.916,10.707,16252928,46071808,9338552320,16179908608,2335686656,36318126080
335,74.619,11.802,10240000,83771392,9621733376,15595769856,2335711232,36605755392
336,80.295,12.632,2883584,173092864,10133602304,14955180032,2335723520,36727312384
337,91.249,6.731,0,193273856,10409267200,14661914624,2335731712,36742975488
338,75.115,7.373,2441216,87429120,10746867712,14246100992,2335744000,36816879616
339,73.465,20.858,6483968,49692672,11312381952,13405298688,2335842304,37087014912
340,77.594,17.493,98304,25767936,11609124864,13350793216,2335948800,36846190592
341,78.377,16.525,8486912,77041664,12274700288,12614172672,2336116736,36906422272
342,86.922,8.537,6144000,156164096,12401565696,12293922816,2336141312,37088837632
343,86.486,10.389,3293184,113995776,12667551744,11735556096,2336169984,37369110528
344,92.857,5.42,98304,219787264,12736061440,11643473920,2336260096,37388685312
345,82.378,15.906,3915776,130162688,13090541568,10662178816,2336317440,38000672768
346,90.947,8.298,0,221364224,13269913600,10443309056,2336456704,38035025920
347,81.509,16.646,12910592,57106432,13973676032,10019885056,2336657408,37756305408
348,76.05,18.613,10027008,18243584,14334836736,9655209984,2336776192,37759176704
349,82.464,15.938,180224,18464768,14760837120,9218166784,2336903168,37766373376
350,83.958,14.833,0,24436736,14856966144,9002860544,2337005568,37875810304
351,82.466,16.401,4620288,139419648,15318323200,8410832896,2337095680,37995565056
352,86.039,12.91,4390912,152965120,15688302592,7869059072,2337132544,38160035840
353,84.443,14.933,0,111919104,16156135424,7371079680,2337173504,38180724736
354,91.982,7.221,0,2097152,16353226752,7169593344,2337288192,38180737024
355,87.594,11.487,2490368,138305536,16388141056,6891773952,2337325056,38414266368
356,82.17,14.34,5046272,148893696,16560803840,6485303296,2337337344,38635921408
357,85.601,12.688,1802240,191700992,17060282368,5873328128,2337390592,38738419712
358,82.912,15.657,2277376,204816384,17602469888,4960882688,2337398784,39096340480
359,91.335,7.535,3244032,206258176,17804374016,4633591808,2337439744,39213674496
360,89.088,10.037,7536640,173256704,18240278528,4081897472,2337464320,39322841088
361,91.023,7.975,1949696,147927040,18714202112,3511193600,2337472512,39415697408
362,87.269,11.681,8437760,148865024,19149479936,3047501824,2337513472,39440007168
363,83.508,15.695,8994816,145526784,19681107968,2335907840,2337574912,39610720256
364,83.479,16.103,11436032,87953408,20582481920,1172471808,2337583104,39863984128
365,83.605,16.103,9863168,54509568,20819992576,983080960,2337710080,39809478656
366,84.615,14.841,0,33972224,21088411648,739549184,2337837056,39777931264
367,85.044,14.37,0,154300416,21292482560,419852288,2337886208,39882756096
368,82.63,16.743,21303296,127873024,21496848384,383352832,2259517440,39787773952
369,65.141,34.484,3227648,52092928,21680898048,373231616,2223403008,39649992704
370,82.37,17.379,6914048,131448832,21920985088,341360640,2215845888,39449391104
371,71.393,28.524,1241088,71495680,22134030336,560029696,2195787776,39044546560
372,80.191,19.601,9560064,27586560,22477049856,351870976,2191081472,38915100672
373,75.907,23.968,2957312,101339136,22903767040,395624448,2181369856,38457634816
374,71.309,28.44,1118208,12247040,23131099136,555646976,2165927936,38087049216
375,88.537,11.421,1581056,4071424,23578480640,463589376,2166116352,37730660352
376,80.201,19.757,278528,30449664,23871954944,404905984,2156630016,37502955520
377,90.758,9.201,258048,8314880,24242278400,467087360,2155499520,37073256448
378,78.473,21.527,352256,5656576,24522113024,370900992,2146738176,36896759808
379,87.713,12.078,512000,11169792,24804835328,604954624,2145472512,36384223232
380,81.151,18.724,376832,7520256,25170673664,349548544,2140516352,36273119232
381,83.993,15.923,868352,6656000,25494605824,377352192,2138021888,35923615744
382,74.75,25.042,2228224,10301440,25523572736,730562560,2132905984,35556204544
383,90.162,9.797,1011712,8626176,25861554176,374829056,2132971520,35568603136
384,78.192,21.683,708608,37167104,26130309120,480399360,2130018304,35203616768
385,77.597,22.236,290816,12120064,26438774784,419201024,2125758464,34962436096
386,88.282,11.593,1261568,9834496,26212589568,1051787264,2123575296,34561417216
