Second,total_cpu_usage_usr,total_cpu_usage_sys,disk_read,disk_writ,mem_used,mem_free,mem_buff,mem_cach
169,84.467,8.732,12091392,108888064,12562604032,16635314176,2170535936,32847638528
170,84.414,10.025,3334144,113446912,12874801152,16322347008,2170580992,32845246464
171,83.305,12.722,8192,27660288,13160583168,15968284672,2170662912,32906182656
172,88.3,9.217,4096,99868672,13549355008,15467548672,2170675200,33011367936
173,88.655,8.824,8192,3788800,13810044928,15357546496,2170724352,32852328448
174,92.517,5.936,0,806912,14153261056,15005032448,2170740736,32852496384
175,93.999,5.12,0,647168,14508113920,14644535296,2170744832,32852701184
176,93.397,5.683,0,0,14841880576,14303936512,2170744832,32852856832
177,93.815,5.516,0,901120,15133237248,14006435840,2170753024,32853004288
178,93.981,5.064,0,638976,15187247104,13938429952,2170761216,32862969856
179,93.158,6.174,0,1474560,14700388352,14350340096,2170773504,32935047168
180,93.708,4.782,0,950272,14678667264,14342098944,2170777600,32962670592
181,87.789,4.589,0,1904640,14864039936,14127620096,2170818560,32990289920
182,73.252,4.395,0,3702784,14842474496,14147276800,2170916864,32990683136
183,30.417,3.417,0,4358144,14916747264,14018420736,2171006976,33044606976
184,13.497,3.862,0,4001792,14877868032,13988642816,2171125760,33112555520
185,14.658,5.176,20480,3076096,14400303104,14270074880,2171183104,33308684288
186,8.966,4.4,20480,1056768,14381342720,14015897600,2171232256,33581723648
187,9.098,4.612,0,991232,14385291264,13753999360,2171265024,33839599616
188,8.493,2.789,0,1753088,14342840320,13545246720,2171285504,34087915520
189,6.343,3.275,0,0,14335287296,13385789440,2171285504,34252414976
190,7.152,4.449,4096,93667328,14291021824,13375975424,2171330560,34312101888
191,3.076,2.411,4096,242216960,14275878912,13391888384,2171342848,34312740864
192,4.248,3.249,8192,241025024,14267822080,13417041920,2171351040,34312925184
193,1.213,1.004,4096,223416320,14265024512,13425442816,2171355136,34312933376
194,1.542,1.792,0,252010496,14267985920,13422632960,2171355136,34312749056
195,21.635,9.753,81920,12849152,10823217152,16848003072,2171404288,34338557952
196,4.695,3.68,0,32329728,10652467200,17032454144,2171424768,34336829440
197,12.105,13.686,0,13299712,10626748416,17066192896,2171457536,34336927744
198,11.265,7.37,0,20865024,10588622848,18124414976,2171539456,33341390848
199,8.8,5.221,16384,10809344,9834459136,19100217344,2171580416,33134100480
200,5.121,3.414,16384,7155712,9194618880,19745783808,2171600896,33133752320
201,3.68,3.262,0,3108864,9014161408,19929255936,2171600896,33133191168
202,7.288,4.803,0,6234112,9016004608,20628340736,2171633664,32441348096
203,10.548,4.153,0,18239488,9024446464,20537622528,2171637760,32523476992
204,11.454,6.581,0,81981440,9150095360,20410839040,2171768832,32524120064
205,27.773,14.676,3473408,76034048,9505861632,19948253184,2171842560,32623828992
206,29.569,9.306,8732672,144105472,9776103424,19567665152,2171891712,32728678400
207,41.404,7.734,7487488,120074240,9685106688,19455717376,2171965440,32932356096
208,60.941,9.534,3485696,165842944,9745444864,19169488896,2172002304,33156476928
209,65.136,7.483,8192,141746176,9979277312,18725023744,2172043264,33367220224
210,75.201,12.125,16384,45158400,10117197824,18815819776,2172108800,33137012736
211,83.679,7.061,4096,6209536,10227200000,19213139968,2172162048,32632074240
212,82.063,6.4,0,45056,10477117440,18960334848,2172162048,32632000512
213,58.33,5.413,0,782336,10687627264,18716360704,2172182528,32659447808
214,57.041,5.323,0,37568512,10844725248,18555473920,2172280832,32659783680
215,29.239,9.592,0,3620864,11091255296,18263007232,2172297216,32699822080
216,25.835,5.467,7716864,103227392,11113537536,18144149504,2172313600,32789364736
217,29.07,6.563,0,83132416,10929532928,18164834304,2172420096,32949604352
218,15.938,3.829,32768,66879488,11000942592,18113372160,2172502016,32928403456
219,28.571,2.011,0,0,11141525504,17969766400,2172506112,32928423936
220,41.108,2.582,0,20480,11304701952,17805443072,2172510208,32928460800
221,26.087,2.609,0,872448,11362201600,17745043456,2172575744,32928632832
222,6.669,2.071,0,233472,11405410304,17701003264,2172575744,32928645120
223,4.455,2.123,0,1163264,11230322688,17870897152,2172747776,32933662720
224,4.337,2.252,0,794624,11201708032,17832734720,2172768256,33000370176
225,5.843,3.15,0,106496,11219640320,17733890048,2172772352,33082707968
226,5.47,2.818,0,0,11197247488,17604337664,2172772352,33234817024
227,6.944,3.451,0,151552,11188989952,17425559552,2172772352,33422831616
228,4.285,2.621,0,228306944,11145957376,17373478912,2172772352,33525628928
