timestamp,state,event,test,time_taken
"2019-05-13 17:53:58","BootupUnit","state_create_start","",0
"2019-05-13 17:54:54","BootupUnit","state_create_complete","",56.18
"2019-05-13 17:54:54","LoadOntologies","state_create_start","",0
"2019-05-13 17:55:35","LoadOntologies","state_create_complete","",40.921
"2019-05-13 17:55:35","CreateUsersUnit","state_create_start","",0
"2019-05-13 17:56:05","CreateUsersUnit","state_create_complete","",30.077
"2019-05-13 17:56:36","CreateUsersUnit","test_concluded","demouser3",30.677
"2019-05-13 17:56:36","CreateUsersUnit","test_concluded","demouser2",31.137
"2019-05-13 17:56:38","CreateUsersUnit","test_concluded","users",32.656
"2019-05-13 17:56:38","CreateProjectsUnit","state_create_start","",0
"2019-05-13 17:56:41","CreateUsersUnit","test_concluded","demouser1",35.529
"2019-05-13 17:56:41","CreateAvatarsForUsersUnit","state_create_start","",0
"2019-05-13 17:57:08","CreateUsersUnit","test_concluded","admin",31.866
"2019-05-13 17:57:10","CreateUsersUnit","test_concluded","projects.new",34.49
"2019-05-13 17:57:13","CreateAvatarsForUsersUnit","state_create_complete","",32.616
"2019-05-13 17:57:20","CreateProjectsUnit","state_create_complete","",42.664
"2019-05-13 17:57:20","AddContributorsToProjectsUnit","state_create_start","",0
"2019-05-13 17:57:43","CreateAvatarsForUsersUnit","test_concluded","demouser2.avatar",29.578
"2019-05-13 17:57:46","CreateAvatarsForUsersUnit","test_concluded","demouser3.avatar",32.405
"2019-05-13 17:57:46","CreateAvatarsForUsersUnit","test_concluded","demouser1.avatar",32.678
"2019-05-13 17:57:57","AddContributorsToProjectsUnit","state_create_complete","",37.106
"2019-05-13 17:58:30","AddContributorsToProjectsUnit","test_concluded","projects-list",32.064
"2019-05-13 17:58:30","AddContributorsToProjectsUnit","test_concluded","from_ontology",32.304
"2019-05-13 17:58:30","AddContributorsToProjectsUnit","test_concluded","projects-my",32.53
"2019-05-13 17:58:30","CreateFoldersUnit","state_create_start","",0
"2019-05-13 17:58:32","AddContributorsToProjectsUnit","test_concluded","publicProject.__mkdir",34.796
"2019-05-13 17:58:32","CreateFoldersPublicProject","state_create_start","",0
"2019-05-13 17:59:01","AddContributorsToProjectsUnit","test_concluded","privateProject.__mkdir",31.493
"2019-05-13 17:59:04","AddContributorsToProjectsUnit","test_concluded","metadataOnlyProject.__mkdir",33.829
"2019-05-13 17:59:16","CreateFoldersPublicProject","state_create_complete","",43.489
"2019-05-13 17:59:16","AddMetadataToFoldersPublicProject","state_create_start","",0
"2019-05-13 17:59:29","CreateFoldersUnit","state_create_complete","",58.985
"2019-05-13 18:00:01","CreateFoldersUnit","test_concluded","publicProject.data.testFolder2.__mkdir",31.76
"2019-05-13 18:00:01","AddMetadataToFoldersPublicProject","state_create_complete","",45.437
"2019-05-13 18:00:04","CreateFoldersUnit","test_concluded","privateProject.data.testFolder1.__mkdir",34.735
"2019-05-13 18:00:08","CreateFoldersUnit","test_concluded","publicProject.data.testFolder1.__mkdir",38.801
"2019-05-13 18:00:31","CreateFoldersUnit","test_concluded","privateProject.data.testFolder2.__mkdir",30.022
"2019-05-13 18:00:37","CreateFoldersUnit","test_concluded","metadataOnlyProject.data.testFolder1.__mkdir",35.386
"2019-05-13 18:00:37","CreateFoldersUnit","test_concluded","metadataOnlyProject.data.testFolder2.__mkdir",33.117
"2019-05-13 18:00:42","CreateFoldersUnit","test_concluded","publicProject.data.testFolder1.__update_metadata",34.086
"2019-05-13 18:01:05","CreateFoldersUnit","test_concluded","publicProject.data.testFolder2.__update_metadata",34.317
"2019-05-13 18:01:06","CreateFoldersUnit","test_concluded","privateProject.data.testFolder1.__update_metadata",29.74
"2019-05-13 18:01:09","CreateFoldersUnit","test_concluded","privateProject.data.testFolder2.__update_metadata",32.587
"2019-05-13 18:01:15","CreateFoldersUnit","test_concluded","metadataonlyProject.data.testFolder1.__update_metadata",32.691
"2019-05-13 18:01:39","CreateFoldersUnit","test_concluded","publicProject.data.testFolder1.__delete",32.314
"2019-05-13 18:01:40","CreateFoldersUnit","test_concluded","metadataonlyProject.data.testFolder2.__update_metadata",35.044
"2019-05-13 18:01:43","CreateFoldersUnit","test_concluded","privateProject.data.testFolder1.__delete",27.966
"2019-05-13 18:01:44","CreateFoldersUnit","test_concluded","publicProject.data.testFolder2.__delete",34.752
"2019-05-13 18:02:11","CreateFoldersUnit","test_concluded","privateProject.data.testFolder2.__delete",31.919
"2019-05-13 18:02:11","CreateFoldersUnit","test_concluded","metadataonlyProject.data.testFolder1.__delete",31.241
"2019-05-13 18:02:17","CreateFoldersUnit","test_concluded","publicProject.data.testFolder1.__hard_delete",32.787
"2019-05-13 18:02:18","CreateFoldersUnit","test_concluded","metadataonlyProject.data.testFolder2.__delete",35.223
"2019-05-13 18:02:42","CreateFoldersUnit","test_concluded","privateProject.data.testFolder1.__hard_delete",30.543
"2019-05-13 18:02:43","CreateFoldersUnit","test_concluded","publicProject.data.testFolder2.__hard_delete",32.134
"2019-05-13 18:02:49","CreateFoldersUnit","test_concluded","privateProject.data.testFolder2.__hard_delete",32.461
"2019-05-13 18:02:50","CreateFoldersUnit","test_concluded","metadataonlyProject.data.testFolder1.__hard_delete",31.858
"2019-05-13 18:02:50","CreateFilesUnit","state_create_start","",0
"2019-05-13 18:03:17","CreateFoldersUnit","test_concluded","metadataonlyProject.data.testFolder2.__hard_delete",35.004
"2019-05-13 18:03:17","CreateFoldersForLsByName","state_create_start","",0
"2019-05-13 18:03:22","CreateFoldersUnit","test_concluded","archivedResource",32.982
"2019-05-13 18:03:22","AddMetadataToFoldersUnit","state_create_start","",0
"2019-05-13 18:03:29","CreateFoldersUnit","test_concluded","privateProject.data.testFolder1.__upload",45.915
"2019-05-13 18:03:29","DeleteFoldersUnit","state_create_start","",0
"2019-05-13 18:03:57","CreateFoldersForLsByName","state_create_complete","",40.196
"2019-05-13 18:04:32","CreateFilesUnit","state_create_complete","",102.713
"2019-05-13 18:04:33","AddMetadataToFoldersUnit","state_create_complete","",70.593
"2019-05-13 18:04:34","AddMetadataToFoldersPublicProject","test_concluded","admin.reindex",36.88
"2019-05-13 18:04:35","DeleteFoldersUnit","state_create_complete","",66.321
"2019-05-13 18:05:06","CreateFoldersForLsByName","test_concluded","metadataOnlyProject.data.testFolder1.__ls_by_name",31.564
"2019-05-13 18:05:07","CreateFoldersForLsByName","test_concluded","publicProject.data.testFolder1.__ls_by_name",34.124
"2019-05-13 18:05:09","CreateFoldersForLsByName","test_concluded","privateProject.data.testFolder1.__ls_by_name",35.009
"2019-05-13 18:05:37","AddMetadataToFoldersPublicProject","test_concluded","publicProject.data.testFolder1.__restore",64.988
"2019-05-13 18:05:39","CreateFilesUnit","test_concluded","select_ontology_manually",32.045
"2019-05-13 18:05:41","CreateFilesUnit","test_concluded","unfavorite_descriptor_from_quick_list_for_project",34.005
"2019-05-13 18:05:42","CreateFilesUnit","test_concluded","unhide_descriptor_from_quick_list_for_project",33.151
"2019-05-13 18:06:08","CreateFilesUnit","test_concluded","unhide_descriptor_from_quick_list_for_user",30.225
"2019-05-13 18:06:12","CreateFilesUnit","test_concluded","acceptDescriptorFromQuickListWhileItWasAUserFavorite",29.543
"2019-05-13 18:06:12","CreateFilesUnit","test_concluded","acceptDescriptorFromQuickList",33.223
"2019-05-13 18:06:15","CreateFilesUnit","test_concluded","acceptDescriptorFromQuickListWhileItWasAProjectFavorite",33.755
"2019-05-13 18:06:38","CreateFilesUnit","test_concluded","acceptDescriptorFromQuickListWhileItWasAUserAndProjectFavorite",30.879
"2019-05-13 18:06:44","CreateFilesUnit","test_concluded","acceptDescriptorFromManualList",32.191
"2019-05-13 18:06:44","CreateFilesUnit","test_concluded","accept_descriptor_from_manual_list_while_it_was_a_user_favorite",29.041
"2019-05-13 18:06:45","CreateFilesUnit","test_concluded","acceptDescriptorFromManualListWhileItWasAProjectFavorite",32.96
"2019-05-13 18:07:09","CreateFilesUnit","test_concluded","accept_descriptor_from_manual_list_while_it_was_a_user_and_project_favorite",30.306
"2019-05-13 18:07:15","CreateFilesUnit","test_concluded","accept_descriptor_from_autocomplete",31.187
"2019-05-13 18:07:16","CreateFilesUnit","test_concluded","select_descriptor_from_manual_list",32.497
"2019-05-13 18:07:18","CreateFilesUnit","test_concluded","accept_smart_descriptor_in_metadata_editor",33.428
"2019-05-13 18:07:35","CreateFilesUnit","test_concluded","delete_descriptor_in_metadata_editor",26.283
"2019-05-13 18:07:45","CreateFilesUnit","test_concluded","fill_in_descriptor_from_manual_list_in_metadata_editor",29.935
"2019-05-13 18:07:49","CreateFilesUnit","test_concluded","fill_in_descriptor_from_manual_list_while_it_was_a_project_favorite",32.595
"2019-05-13 18:08:00","CreateFilesUnit","test_concluded","fill_in_descriptor_from_manual_list_while_it_was_a_user_favorite",41.546
"2019-05-13 18:08:01","CreateFilesUnit","test_concluded","fill_in_descriptor_from_manual_list_while_it_was_a_user_and_project_favorite",25.513
"2019-05-13 18:08:11","CreateFilesUnit","test_concluded","fill_in_descriptor_from_quick_list_in_metadata_editor",26.441
"2019-05-13 18:08:16","CreateFilesUnit","test_concluded","fill_in_descriptor_from_quick_list_while_it_was_a_project_favorite",27.13
"2019-05-13 18:08:29","CreateFilesUnit","test_concluded","fill_in_descriptor_from_quick_list_while_it_was_a_user_favorite",28.961
"2019-05-13 18:08:29","CreateFilesUnit","test_concluded","fill_in_descriptor_from_quick_list_while_it_was_a_user_and_project_favorite",28.284
"2019-05-13 18:08:38","CreateFilesUnit","test_concluded","fill_in_inherited_descriptor",26.04
"2019-05-13 18:08:42","CreateFilesUnit","test_concluded","delete_all",25.815
"2019-05-13 18:08:56","CreateFilesUnit","test_concluded","metadataOnlyProject.__delete",27.049
"2019-05-13 18:09:00","CreateFilesUnit","test_concluded","publicProject.__delete",31.218
"2019-05-13 18:09:04","CreateFilesUnit","test_concluded","privateProject.__delete",26.786
"2019-05-13 18:09:07","AddMetadataToFoldersUnit","test_concluded","publicProject.__metadata",25.264
"2019-05-13 18:09:20","AddMetadataToFoldersUnit","test_concluded","privateProject.__metadata",24.321
"2019-05-13 18:09:26","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.__metadata",26.411
"2019-05-13 18:09:32","AddMetadataToFoldersUnit","test_concluded","publicProject",27.827
"2019-05-13 18:09:36","AddMetadataToFoldersUnit","test_concluded","privateProject",28.279
"2019-05-13 18:09:45","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject",24.897
"2019-05-13 18:09:52","AddMetadataToFoldersUnit","test_concluded","publicProject.data.testFolder1.__metadata",26.117
"2019-05-13 18:09:59","AddMetadataToFoldersUnit","test_concluded","publicProject.data.testFolder2.__metadata",26.489
"2019-05-13 18:10:01","AddMetadataToFoldersUnit","test_concluded","privateProject.data.testFolder1.__metadata",25.229
"2019-05-13 18:10:09","AddMetadataToFoldersUnit","test_concluded","privateProject.data.testFolder2.__metadata",24.102
"2019-05-13 18:10:18","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.data.testFolder1.__metadata",25.554
"2019-05-13 18:10:28","AddMetadataToFoldersUnit","test_concluded","publicProject.data.testFolder1.__parent_metadata",27.225
"2019-05-13 18:10:28","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.data.testFolder2.__metadata",29.572
"2019-05-13 18:10:35","AddMetadataToFoldersUnit","test_concluded","publicProject.data.testFolder2.__parent_metadata",25.976
"2019-05-13 18:10:43","AddMetadataToFoldersUnit","test_concluded","privateProject.data.testFolder1.__parent_metadata",24.568
"2019-05-13 18:10:55","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.data.testFolder1.__parent_metadata",26.53
"2019-05-13 18:10:59","AddMetadataToFoldersUnit","test_concluded","privateProject.data.testFolder2.__parent_metadata",30.643
"2019-05-13 18:11:02","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.data.testFolder2.__parent_metadata",26.765
"2019-05-13 18:11:09","AddMetadataToFoldersUnit","test_concluded","publicProject.data.testFolder1.__version",26.395
"2019-05-13 18:11:20","AddMetadataToFoldersUnit","test_concluded","publicProject.data.testFolder2.__version",25.733
"2019-05-13 18:11:26","AddMetadataToFoldersUnit","test_concluded","privateProject.data.testFolder1.__version",27.077
"2019-05-13 18:11:31","AddMetadataToFoldersUnit","test_concluded","privateProject.data.testFolder2.__version",28.783
"2019-05-13 18:11:34","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.data.testFolder1.__version",25.129
"2019-05-13 18:11:50","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.data.testFolder2.__version",29.432
"2019-05-13 18:11:51","AddMetadataToFoldersUnit","test_concluded","publicProject.data.testFolder1.__change_log",24.806
"2019-05-13 18:11:58","AddMetadataToFoldersUnit","test_concluded","publicProject.data.testFolder2.__change_log",27.035
"2019-05-13 18:12:01","AddMetadataToFoldersUnit","test_concluded","privateProject.data.testFolder1.__change_log",26.454
"2019-05-13 18:12:19","AddMetadataToFoldersUnit","test_concluded","privateProject.data.testFolder2.__change_log",28.999
"2019-05-13 18:12:21","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.data.testFolder1.__change_log",30.358
"2019-05-13 18:12:27","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.data.testFolder2.__change_log",28.883
"2019-05-13 18:12:28","AddMetadataToFoldersUnit","test_concluded","publicProject.data.testFolder1.__restore_metadata_version",27.698
"2019-05-13 18:12:48","AddMetadataToFoldersUnit","test_concluded","privateProject.data.testFolder1.__restore_metadata_version",27.054
"2019-05-13 18:12:48","AddMetadataToFoldersUnit","test_concluded","publicProject.data.testFolder2.__restore_metadata_version",29.423
"2019-05-13 18:12:48","UploadFilesAndAddMetadataUnit","state_create_start","",0
"2019-05-13 18:12:56","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.data.testFolder1.__restore_metadata_version",27.894
"2019-05-13 18:12:57","AddMetadataToFoldersUnit","test_concluded","privateProject.data.testFolder2.__restore_metadata_version",30.7
"2019-05-13 18:13:19","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.data.testFolder2.__restore_metadata_version",30.97
"2019-05-13 18:13:26","DeleteFoldersUnit","test_concluded","publicProject.data.testFolder1.__undelete",30.245
"2019-05-13 18:13:30","DeleteFoldersUnit","test_concluded","publicProject.data.testFolder2.__undelete",32.557
"2019-05-13 18:13:36","UploadFilesAndAddMetadataUnit","state_create_complete","",47.431
"2019-05-13 18:13:45","DeleteFoldersUnit","test_concluded","privateProject.data.testFolder1.__undelete",25.683
