Second,total_cpu_usage_usr,total_cpu_usage_sys,disk_read,disk_writ,mem_used,mem_free,mem_buff,mem_cach
158,0.5,0.791,0,0,7518568448,16975384576,2242818048,37263249408
159,0.459,0.625,0,180224,7517347840,16976519168,2242818048,37263261696
160,0.334,1.461,0,0,7518019584,16975839232,2242818048,37263261696
161,0.5,1.209,0,0,7517306880,16976551936,2242818048,37263261696
162,2.004,2.422,0,59686912,7513911296,16986083328,2242818048,37263233024
163,4.792,2.417,16384,59453440,6902210560,17599430656,2242842624,37262934016
164,4.42,3.503,0,3256320,6873493504,17633554432,2242846720,37262860288
165,9.019,4.426,32768,6553600,5636014080,18886782976,2242871296,37262254080
166,8.024,4.941,16384,12021760,4866654208,19672080384,2242908160,37261639680
167,6.382,5.41,0,8974336,4693602304,20331773952,2242936832,36790456320
168,9.261,3.613,0,61681664,4676263936,20306276352,2242953216,36834906112
169,14.813,10.611,0,15810560,4742664192,20485283840,2242981888,36594896896
170,24.927,9.368,7618560,98775040,5015875584,20076544000,2243006464,36722003968
171,30.046,5.647,98304,115650560,5209169920,19805167616,2243039232,36795658240
172,41.632,9.336,3244032,131002368,5585494016,19420291072,2243063808,36800708608
173,49.832,8.215,4472832,146026496,5873999872,18934906880,2243063808,36995420160
174,63.167,12.447,7716864,91742208,6097215488,18797301760,2243076096,36905885696
175,80.39,6.565,0,92106752,6306574336,18495938560,2243100672,36993511424
176,78.613,9.832,0,67239936,6615425024,18182152192,2243125248,36994392064
177,54.862,9.639,0,5595136,6805123072,17985368064,2243158016,36995817472
178,41.927,6.675,7716864,108646400,7158853632,17546043392,2243178496,37070569472
179,48.162,7.018,0,106569728,7501479936,17107169280,2243194880,37161447424
180,66.092,4.958,0,7540736,7547371520,17036382208,2243203072,37181902848
181,80.496,4.96,0,3514368,7839371264,16740343808,2243227648,37182291968
182,75.063,3.359,0,1908736,7978020864,16597053440,2243235840,37182566400
183,64.047,3.303,0,2273280,8211836928,16360796160,2243248128,37182857216
184,24.017,2.526,0,2244608,8280342528,16289533952,2243276800,37183279104
185,15.143,4.137,0,3571712,7889985536,16650506240,2243313664,37211234304
186,12.303,2.651,0,2232320,7896260608,16571019264,2243350528,37282623488
187,10.537,4.132,0,1871872,7681138688,16663441408,2243362816,37403938816
188,10.491,4.413,0,954368,7679258624,16374755328,2243371008,37689507840
189,10.99,4.388,0,0,7651274752,15981989888,2243371008,38104158208
190,10.133,3.654,0,1900544,7653199872,15717982208,2243395584,38361894912
191,10.439,3.397,0,1867776,7657906176,15572504576,2243411968,38500474880
192,2.454,2.121,0,179568640,7625244672,15606161408,2243428352,38505005056
193,0.625,1.667,0,269750272,7625080832,15606317056,2243428352,38505013248
194,0.418,1.295,0,231759872,7625244672,15606099968,2243428352,38505029632
195,0.418,1.379,0,255492096,7625633792,15605563392,2243428352,38505160704
196,11.693,4.317,32768,36323328,6940721152,16273154048,2243448832,38532206592
197,4.875,3.292,0,6189056,6308507648,16911540224,2243457024,38531678208
198,0.543,1.338,0,1347584,6235172864,16986419200,2243461120,38531645440
199,3.371,2.871,0,3014656,6199746560,17269006336,2243461120,38291070976
200,0.375,1.126,0,0,6199386112,17269727232,2243461120,38290870272
201,3.222,2.092,0,4399104,6087319552,17630208000,2243461120,38049468416
202,6.077,3.266,16384,6709248,5451751424,18274013184,2243469312,38049099776
203,2.59,2.548,0,2830336,5430239232,18300100608,2243477504,38048952320
204,3.165,2.957,0,2809856,5377085440,18810073088,2243485696,37598281728
205,12.146,4.473,0,630784,5387685888,18717315072,2243485696,37680320512
206,7.798,4.879,0,91971584,5502615552,18601644032,2243506176,37680685056
207,9.466,6.047,16384,77721600,5026181120,18988859392,2243514368,37771128832
208,9.001,3.551,7716864,136257536,4975181824,18921754624,2243530752,37887238144
209,21.455,7.737,0,28590080,5004435456,18889588736,2243592192,37893394432
210,29.67,12.088,16384,27656192,5481910272,18813022208,2243600384,37495537664
211,31.654,5.709,15417344,97292288,5550346240,18620956672,2243608576,37610123264
212,49.161,9.354,0,161296384,5862625280,18184421376,2243637248,37728571392
213,69.556,7.442,0,86888448,6185291776,17821691904,2243641344,37764509696
214,81.051,8.012,0,111902720,6526935040,17396338688,2243657728,37842812928
215,82.034,10.636,0,13131776,6901870592,17045942272,2243690496,37816475648
216,80.424,7.5,0,1748992,6971555840,16970403840,2243706880,37817004032
217,81.134,7.953,4177920,108609536,7200780288,16559140864,2243731456,37988179968
218,67.708,7.725,3547136,107130880,7453024256,16131092480,2243739648,38157086720
219,62.29,4.614,4096,10113024,7638241280,16070344704,2243760128,38030479360
220,31.741,3.829,0,307200,7619354624,16056258560,2243764224,38058147840
221,37.772,4.062,0,471040,7572840448,16072601600,2243772416,38085537792
222,45.984,2.996,0,815104,7706234880,15937036288,2243776512,38085632000
223,14.232,1.66,0,266240,7755595776,15886385152,2243776512,38085718016
224,5.346,1.533,0,1183744,7561125888,16080613376,2243792896,38085967872
225,4.292,2.417,0,819200,7556341760,16012165120,2243796992,38157410304
226,4.817,3.53,0,118784,7590064128,15900528640,2243796992,38233591808
227,4.962,2.919,0,20480,7582408704,15771729920,2243796992,38367809536
228,4.921,2.002,0,0,7586525184,15613157376,2243796992,38520016896
229,6.414,3.29,0,133799936,7536357376,15505870848,2243801088,38682660864
230,0.501,1.463,0,271253504,7537135616,15505403904,2243805184,38682677248
231,6.592,3.88,16384,90447872,6969319424,16049745920,2243825664,38711705600
232,9.769,6.224,16384,54321152,6279606272,16712015872,2243833856,38745219072
233,9.421,3.835,16384,8675328,5564653568,17438420992,2243866624,38744690688
234,3.654,3.234,0,7491584,5533896704,17720229888,2243883008,38503882752
235,0.375,1.292,0,0,5533925376,17720201216,2243883008,38503882752
236,2.448,1.826,0,172032,5362974720,17891979264,2243883008,38503649280
237,3.268,2.681,0,6701056,5312163840,18437615616,2243907584,38021992448
238,0.333,0.708,0,0,5310570496,18439147520,2243907584,38022004736
239,0.375,1.376,0,0,5310111744,18439606272,2243907584,38022004736
240,0.167,1.21,0,0,5310160896,18439557120,2243907584,38022004736
241,0.292,1.251,0,0,5310513152,18439200768,2243907584,38022008832
242,0.167,0.292,0,159744,5310369792,18439340032,2243907584,38022012928
243,3.594,2.298,16384,3284992,5263568896,18492424192,2243915776,38021632000
244,3.998,3.748,0,4710400,4632346624,19128651776,2243928064,38021537792
245,0.209,1.168,0,1228800,4630503424,19131441152,2243932160,38021537792
246,0.209,1.209,0,0,4630622208,19131322368,2243932160,38021537792
247,0.376,0.251,0,20480,4624965632,19137536000,2243932160,38021533696
248,2.038,1.913,0,1650688,4533923840,19230142464,2243932160,38021251072
249,11.721,6.608,0,1191936,4579540992,19529732096,2243940352,37680349184
250,5.175,2.379,0,954368,4601708544,19507515392,2243944448,37680377856
251,5.208,1.792,0,114601984,4603793408,19505385472,2243952640,37680398336
252,12.193,8.298,0,24125440,4702601216,19403821056,2244034560,37681504256
253,8.867,5.604,7716864,111489024,4987379712,18991583232,2244050944,37802774528
254,23.629,12.785,7716864,97529856,5441175552,18413080576,2244055040,37919711232
255,31.334,9.84,2768896,149520384,5621784576,18118877184,2244071424,38026584064
256,47.718,8.369,4947968,128753664,5909405696,17635172352,2244112384,38209957888
257,43.891,7.741,16384,210288640,6204653568,16917712896,2244120576,38619590656
258,62.642,4.854,2490368,169213952,6404386816,16726130688,2244128768,38609485824
259,76.613,14.771,5210112,18485248,6808686592,16432488448,2244145152,38502965248
260,85.574,6.766,0,9756672,7033368576,16252157952,2244161536,38454038528
261,90.206,5.38,0,1781760,7345946624,15961538560,2244161536,38427226112
262,90.394,4.74,0,790528,7592931328,15709171712,2244161536,38427369472
263,83.39,5.523,0,827392,7843090432,15454187520,2244165632,38427529216
264,59.558,4.382,0,1228800,8020344832,15271059456,2244165632,38427684864
265,52.751,3.696,0,303104,8248729600,15035461632,2244169728,38427865088
266,44.008,3.215,0,3829760,7949320192,15321190400,2244218880,38439079936
267,10.025,2.621,344064,5730304,7787200512,15411572736,2244358144,38510411776
268,7.957,2.114,0,724992,7547850752,15622934528,2244378624,38537859072
269,2.914,1.374,0,0,7549968384,15620743168,2244378624,38537949184
270,2.421,1.169,0,0,7544725504,15626616832,2244378624,38537945088
271,2.086,0.417,0,0,7543123968,15628734464,2244378624,38537945088
272,2.42,1.46,0,0,7543214080,15628644352,2244378624,38537945088
273,2.375,1.083,0,135168,7543537664,15628320768,2244378624,38537945088
274,1.957,1.332,0,0,7555833856,15616016384,2244378624,38537949184
275,0.334,0.794,0,0,7556419584,15615344640,2244378624,38537986048
276,0.251,0.627,0,0,7556386816,15615377408,2244382720,38537981952
277,2.835,3.168,0,2097152,7540731904,15632543744,2244382720,38537605120
278,11.079,3.79,32768,119877632,7520751616,15670251520,2244395008,38537232384
279,9.586,6.321,16384,10194944,5395714048,17806962688,2244415488,38536142848
280,9.049,5.069,0,11231232,5149663232,18210988032,2244440064,38393905152
281,10.594,7.354,16384,23867392,4669939712,19266887680,2244448256,37840691200
282,11.724,4.36,0,51609600,4619202560,19263705088,2244460544,37895249920
283,11.435,6.154,0,39800832,4766314496,19334242304,2244509696,37682659328
284,21.712,13.153,16384,34762752,4928040960,19166814208,2244526080,37686075392
285,17.9,5.521,4374528,109891584,4967419904,19017359360,2244534272,37785923584
286,33.291,8.155,3325952,187129856,5287751680,18493874176,2244538368,37979701248
287,47.72,7.644,3260416,185364480,5785878528,17666576384,2244550656,38298456064
288,51.008,6.176,4358144,143052800,6118416384,17325780992,2244571136,38305026048
289,68.401,10.917,7815168,34910208,6367879168,16990642176,2244603904,38389936128
290,75.594,10.569,0,18362368,6768885760,16679522304,2244636672,38297153536
291,80.722,6.51,7716864,102924288,7009267712,16355627008,2244644864,38372376576
292,87.258,6.602,0,14385152,7120703488,16261533696,2244681728,38350991360
293,52.55,5.895,0,105947136,7430717440,15838048256,2244685824,38456299520
294,66.681,6.261,0,3633152,7733178368,15559143424,2244706304,38429433856
295,49.584,3.907,0,1204224,7948951552,15336366080,2244710400,38429974528
296,42.366,4.362,344064,552960,7924297728,15330193408,2244710400,38457368576
297,45.825,3.864,0,2973696,8123785216,15127932928,2244734976,38457577472
298,40.659,2.585,0,5898240,8202035200,15046492160,2244825088,38458236928
299,11.762,1.362,348160,5341184,8250183680,14997204992,2244911104,38458576896
300,14.055,2.563,344064,5664768,8033771520,15187349504,2244984832,38484127744
301,15.57,2.411,344064,3674112,8136527872,15081545728,2245033984,38486687744
302,16.494,1.911,0,2777088,8178192384,15039553536,2245111808,38486499328
303,12.117,2.068,0,3264512,8235859968,14981017600,2245214208,38486896640
304,11.319,1.665,0,3510272,8026206208,15190462464,2245287936,38486786048
305,8.187,2.339,0,2576384,8092135424,15081816064,2245443584,38528299008
306,7.862,3.161,0,2330624,8135720960,14978363392,2245505024,38586650624
307,11.814,4.077,0,11247616,8171167744,14811222016,2245509120,38721957888
308,5.114,2.911,0,258830336,8168886272,14635270144,2245509120,38897549312
309,10.722,3.838,0,82096128,7542280192,15079149568,2245533696,39079821312
310,6.3,2.42,16384,111624192,7558934528,15051366400,2245599232,39093944320
311,8.615,3.998,0,5222400,7419195392,15144079360,2245701632,39141179392
312,10.81,3.864,16384,72032256,6782545920,16031662080,2245718016,38901489664
313,5.777,3.242,16384,6750208,6769041408,16049078272,2245738496,38901395456
314,7.027,1.538,0,2908160,6684700672,16135704576,2245763072,38900752384
315,4.36,1.952,0,4767744,6662479872,16405291008,2245799936,38660345856
316,4.148,1.659,0,1208320,6662914048,16404611072,2245836800,38660481024
317,5.05,1.656,0,176128,6665895936,16401420288,2245836800,38660534272
318,4.444,2.533,0,1425408,6207094784,16848318464,2245840896,38672359424
319,4.05,1.587,0,4521984,6204321792,16791326720,2245840896,38731894784
320,4.449,3.077,0,0,6202843136,16707530752,2245840896,38815444992
321,5.316,2.575,0,12288,6202212352,16552591360,2245840896,38968442880
322,6.466,4.005,0,131072,6184255488,16391442432,2245840896,39146016768
323,3.293,2.501,0,256499712,6155632640,16313053184,2245840896,39257047040
324,3.837,1.626,2654208,137039872,6146134016,16304472064,2245865472,39274622976
325,5.653,4.821,2129920,42266624,5464252416,16939765760,2245894144,39324721152
326,2.506,1.754,0,29319168,5393752064,17011716096,2245894144,39324459008
327,4.94,3.952,0,3006464,5383213056,17478885376,2245902336,38874886144
328,4.515,2.568,0,368640,5393584128,17441087488,2245902336,38902255616
329,9.366,5.636,0,35880960,5507031040,17326223360,2245939200,38902636544
330,7.137,4.382,4374528,106848256,5628735488,17095626752,2245959680,39004704768
331,18.716,3.602,3735552,106659840,5733142528,16882282496,2245967872,39109955584
332,18.791,3.495,0,11358208,5907402752,16730714112,2245971968,39087665152
333,18.246,1.655,0,208896,6037782528,16598249472,2245971968,39087595520
334,35.358,2.745,0,221184,6160441344,16473272320,2245971968,39087636480
335,42.727,2.452,0,192512,6317670400,16314310656,2245971968,39087706112
336,20.224,2.533,0,4698112,6372630528,16264953856,2245996544,39087816704
337,7.291,3.397,16384,9523200,5680721920,16959836160,2246094848,39087480832
338,9.833,1.25,360448,4050944,5696741376,16947007488,2246131712,39087603712
339,8.525,2.089,0,917504,5637623808,17006776320,2246152192,39087525888
340,10.413,4.711,0,4694016,5687889920,17416302592,2246176768,38635552768
341,13.229,4.547,0,2248704,5731532800,17288400896,2246213632,38717894656
342,4.288,0.749,0,14573568,5735776256,17283723264,2246225920,38718001152
343,11.857,5.97,0,88702976,5897396224,17121157120,2246266880,38718521344
344,17.627,11.359,3096576,36311040,6239326208,16743358464,2246299648,38749003776
345,13.72,6.005,10158080,109461504,6396817408,16471232512,2246324224,38855954432
346,31.329,9.336,4374528,167473152,6092242944,16455434240,2246377472,39167279104
347,36.942,7.203,2457600,175538176,6452264960,15981486080,2246397952,39271895040
348,34.971,5.787,5324800,162172928,6662819840,15697371136,2246483968,39342268416
349,67.789,10.526,1032192,23625728,7091666944,15210024960,2246516736,39398010880
350,72.356,6.743,0,10084352,7293300736,14988599296,2246647808,39414345728
351,85.218,5.591,0,618496,7576608768,14600282112,2246647808,39514030080
352,86.984,4.977,0,2646016,7800258560,14247084032,2246787072,39638163456
353,81.061,4.377,0,0,8021512192,13868593152,2246836224,39789551616
354,72.017,5.252,114688,2846720,8171646976,13626200064,2247049216,39875207168
355,19.808,3.294,1581056,3649536,8212013056,13540143104,2247155712,39915249664
356,14.663,1.9,327680,5550080,8289214464,13434744832,2247217152,39941734400
357,13.213,2.421,331776,5558272,8076189696,13618966528,2247331840,39969533952
358,10.987,2.561,327680,2899968,7893094400,13773426688,2247372800,39997325312
359,6.567,2.203,0,192512,7664914432,13973544960,2247372800,40024690688
360,3.176,1.254,0,0,7664783360,13973676032,2247372800,40024690688
361,3.633,0.418,0,0,7650947072,13987512320,2247372800,40024690688
362,3.247,0.874,0,0,7655137280,13983379456,2247372800,40024690688
363,0.417,1.544,0,12288,7656263680,13982150656,2247372800,40024702976
364,0.501,1.294,0,184320,7657267200,13981147136,2247372800,40024702976
365,0.501,1.294,0,24576,7657504768,13980835840,2247372800,40024727552
366,1.924,1.046,0,638976,7650349056,13988712448,2247376896,40024694784
367,0.418,1.463,0,251801600,7650463744,13995143168,2247376896,40024014848
368,3.283,2.618,0,183078912,7637917696,14014717952,2247385088,40023543808
369,8.508,4.023,0,109588480,6713982976,14945136640,2247409664,40023306240
370,9.006,5.581,49152,9555968,5629751296,16045363200,2247430144,40021860352
371,6.714,4.532,16384,9625600,4869246976,16820273152,2247454720,40021090304
372,6.917,4.625,0,8085504,4795080704,17595207680,2247471104,39334068224
373,7.009,3.045,0,40083456,4819771392,17519955968,2247483392,39383781376
374,10.5,6.625,0,30744576,4821393408,17517776896,2247741440,39383986176
375,22.848,10.794,5144576,37769216,5048401920,17500241920,2247811072,39177121792
376,23.512,4.443,12484608,137605120,5098778624,17280040960,2247827456,39337861120
377,24.634,6.692,12288,143499264,5232431104,17017319424,2248044544,39463759872
378,34.935,6.352,0,162373632,5576261632,16755220480,2248175616,39383863296
379,69.145,11.966,0,5619712,6039539712,16316604416,2248175616,39357894656
380,73.908,9.334,0,37625856,6166106112,16115937280,2248187904,39427469312
381,85.498,6.137,4177920,103161856,6498131968,15747301376,2248204288,39460298752
382,77.749,9.42,4698112,9592832,6795972608,15473020928,2248409088,39432986624
383,34.018,8.557,0,101466112,6949097472,15213981696,2248515584,39527415808
384,52.513,4.858,4194304,124702720,7308894208,14704402432,2248577024,39667593216
385,38.664,7.975,4620288,108363776,7522009088,14325850112,2248634368,39829643264
386,66.541,5.772,0,10076160,7746428928,14224953344,2248728576,39703695360
387,62.558,4.207,327680,1044480,7728443392,14238642176,2248753152,39704018944
