Second,total_cpu_usage_usr,total_cpu_usage_sys,disk_read,disk_writ,mem_used,mem_free,mem_buff,mem_cach
38,0.25,0.5,0,12288,4520484864,22177316864,2277871616,35036139520
39,0.083,0.709,0,0,4519436288,22178365440,2277871616,35036139520
40,0.25,1.25,0,0,4519968768,22177832960,2277871616,35036139520
41,0.25,1.167,0,0,4520321024,22177460224,2277871616,35036143616
42,0.208,1.125,0,53248,4516847616,22180933632,2277871616,35036143616
43,0.292,0.458,0,0,4517097472,22180683776,2277871616,35036143616
44,0.167,1,0,2392064,4516864000,22180917248,2277871616,35036143616
45,0.208,1.251,0,0,4516741120,22181036032,2277871616,35036147712
46,0.416,1.207,0,0,4516659200,22181117952,2277871616,35036147712
47,0.208,1.042,0,139264,4517027840,22180749312,2277871616,35036147712
48,2.791,0.5,0,638976,4542644224,22154346496,2277871616,35036180480
49,4.906,1.58,0,5566464,4607729664,22088077312,2277871616,35036209152
50,1.997,1.539,65536,11968512,4618264576,22076321792,2277883904,35036622848
51,4.071,1.745,0,3592192,4643201024,22051540992,2277888000,35036364800
52,5.401,1.786,0,0,4718346240,21976391680,2277888000,35036368896
53,3.539,0.708,0,0,4749041664,21945688064,2277888000,35036377088
54,3.286,1.664,0,0,4781854720,21912870912,2277888000,35036381184
55,2.674,1.63,0,4096,4815007744,21879705600,2277888000,35036393472
56,3.239,1.495,0,69632,4844687360,21850025984,2277888000,35036393472
57,2.84,1.337,0,0,4876742656,21817970688,2277888000,35036393472
58,3.627,0.709,0,12288,4897824768,21796884480,2277888000,35036397568
59,3.659,1.83,0,561152,4465582080,22229024768,2277892096,35036438528
60,4.283,2.661,0,6860800,4489465856,22163128320,2277908480,35078430720
61,3.639,2.551,0,958464,4490899456,22101258240,2277908480,35138859008
62,4.393,1.883,0,0,4491165696,21987319808,2277908480,35252531200
63,4.597,2.048,0,0,4490452992,21823987712,2277908480,35416576000
64,4.441,2.43,0,0,4491026432,21660139520,2277908480,35579850752
65,2.456,2.082,114688,107646976,4489420800,21606563840,2277916672,35635032064
66,3.591,2.422,19808256,1634304,4445106176,21593104384,2277924864,35692797952
67,2,0.75,0,0,4465573888,21545885696,2277924864,35719548928
68,0.375,0.708,0,0,4465766400,21545693184,2277924864,35719548928
69,0.167,1.376,0,0,4465594368,21545877504,2277924864,35719553024
70,0.416,1.248,0,78970880,4465557504,21545910272,2277928960,35719553024
71,0.167,1.295,0,204480512,4465586176,21545877504,2277933056,35719553024
72,0.209,0.209,0,12288,4465311744,21546151936,2277933056,35719553024
73,0.208,1.041,0,0,4465106944,21546356736,2277933056,35719553024
74,0.209,1.251,0,0,4464062464,21547401216,2277933056,35719553024
75,1.248,1.207,0,0,4465008640,21546455040,2277933056,35719553024
76,0.167,1.084,0,0,4465623040,21545836544,2277933056,35719557120
77,1.669,1.043,0,3010560,4460773376,21554368512,2277949440,35719737344
78,4.297,3.296,0,69165056,3817050112,22202785792,2277961728,35719483392
79,2.367,2.159,16384,2662400,3723997184,22300073984,2277965824,35719499776
80,3.696,2.99,0,2465792,3706220544,22778990592,2277982208,35265495040
81,4.208,3.012,0,0,3700940800,22756900864,2277982208,35292864512
82,4.931,2.967,0,35033088,3741396992,22716162048,2278006784,35293106176
83,7.193,5.572,0,60387328,3807145984,22577188864,2278019072,35362545664
84,18.633,2.793,0,64872448,3996438528,22279311360,2278023168,35469754368
85,17.739,4.455,7569408,88489984,4181331968,22061703168,2278043648,35500892160
86,24.639,3.426,163840,3325952,4284665856,21984083968,2278055936,35473760256
87,32.734,2.258,0,6602752,4430475264,21830451200,2278072320,35479187456
88,41.428,2.449,0,229376,4554878976,21704286208,2278072320,35479244800
89,6.561,1.786,0,57344,4596404224,21660999680,2278072320,35479334912
90,5.858,1.662,0,4096,4631367680,21624791040,2278072320,35479334912
91,5.738,0.956,0,0,4714201088,21541965824,2278072320,35479330816
92,3.779,1.121,0,0,4745793536,21510373376,2278072320,35479330816
93,3.121,1.54,0,0,4775292928,21480865792,2278072320,35479339008
94,3.039,1.915,0,102400,4802461696,21453697024,2278072320,35479339008
95,2.96,1.709,0,0,4832841728,21423316992,2278072320,35479339008
96,2.875,0.625,0,0,4863234048,21392924672,2278072320,35479339008
97,3.371,1.54,0,0,4887470080,21368688640,2278072320,35479339008
98,3.995,1.789,0,188416,4443672576,21812461568,2278072320,35479339008
99,3.722,2.551,0,1081344,4470566912,21730869248,2278084608,35533955072
100,3.968,2.506,0,827392,4472672256,21665443840,2278092800,35597266944
101,4.563,1.716,0,0,4466053120,21549326336,2278092800,35720695808
102,4.47,2.966,0,0,4463259648,21364178944,2278092800,35908653056
103,4.064,2.807,0,462848,4435841024,21224710144,2278105088,36075528192
104,3.821,2.284,0,1536000,4438355968,21185851392,2278129664,36111896576
105,2.705,1.332,0,405504,4432105472,21164687360,2278129664,36139311104
106,0.125,0.501,0,0,4432130048,21164662784,2278129664,36139311104
107,0.292,1.25,0,0,4432027648,21164765184,2278129664,36139311104
108,0.167,1.043,0,0,4432703488,21164085248,2278129664,36139315200
109,0.292,1.208,0,0,4433567744,21163220992,2278129664,36139315200
110,0.167,0.626,0,299008,4433711104,21163073536,2278129664,36139319296
111,0.167,0.751,0,106430464,4433440768,21163339776,2278133760,36139319296
112,0.25,1.293,0,12288,4432072704,21164707840,2278133760,36139319296
113,0.375,1.251,0,0,4424851456,21171933184,2278133760,36139323392
114,0.458,1.083,0,0,4424523776,21172260864,2278133760,36139323392
115,1.376,0.667,0,266240,4419461120,21178130432,2278133760,36139266048
116,0.334,1.463,0,218165248,4419428352,21183512576,2278133760,36139266048
117,3.375,2.375,16384,132575232,4120707072,21482356736,2278158336,36139249664
118,3.338,2.795,0,4071424,3781988352,21825605632,2278162432,36139155456
119,0.25,1.083,0,0,3782017024,21825572864,2278162432,36139159552
120,0.125,0.292,0,0,3781824512,21825765376,2278162432,36139159552
121,2.831,2.914,0,2465792,3696119808,22337523712,2278162432,35716005888
122,4.341,2.976,0,0,3674329088,22359592960,2278162432,35715686400
123,4.657,2.328,0,33591296,3696119808,22337179648,2278174720,35716308992
124,8.574,5.563,16384,22188032,3869978624,22136446976,2278187008,35740663808
125,5.802,1.823,7716864,136294400,3958370304,21862633472,2278195200,35923312640
126,17.873,4.882,0,64151552,4065058816,21747306496,2278207488,35929858048
127,18.201,2.848,0,1642496,4214968320,21622439936,2278207488,35902595072
128,22.391,2.671,0,0,4355448832,21479088128,2278207488,35902623744
129,34.821,2.294,0,212992,4478025728,21354725376,2278215680,35902697472
130,45.923,1.83,0,4096,4605804544,21225209856,2278215680,35902754816
131,5.085,2.501,0,1253376,4436209664,21366423552,2278219776,35931131904
132,3.912,2.747,0,860160,4435456000,21310058496,2278223872,35988230144
133,5.106,2.615,0,0,4432486400,21205667840,2278223872,36095623168
134,4.357,2.095,0,0,4433076224,21048557568,2278223872,36252143616
135,4.639,1.964,0,0,4431978496,20891471872,2278223872,36409155584
136,4.691,2.823,0,847872,4433149952,20782878720,2278227968,36515069952
137,3.964,2.477,0,1527808,4400119808,20766449664,2278227968,36563300352
138,1.126,1.293,0,0,4408098816,20758503424,2278227968,36563169280
139,0.125,0.375,0,0,4409491456,20757110784,2278227968,36563169280
140,0.167,0.876,0,0,4408745984,20757839872,2278227968,36563169280
141,0.25,1.126,0,0,4409876480,20756721664,2278227968,36563173376
142,0.458,1.25,0,315392,4405366784,20761538560,2278227968,36563181568
143,0.167,1.168,0,0,4405620736,20761559040,2278227968,36563185664
144,0.167,0.375,0,0,4405686272,20761477120,2278227968,36563185664
145,0.167,1.043,0,0,4405489664,20761669632,2278227968,36563189760
146,0.209,1.21,0,0,4404297728,20762869760,2278227968,36563189760
147,0.54,1.164,0,53248,4405669888,20761505792,2278227968,36563189760
148,1.63,1.839,0,77651968,4399333376,20773675008,2278227968,36563128320
149,0.084,0.376,0,214859776,4398608384,20774756352,2278227968,36563132416
150,2.587,1.877,16384,164220928,4186021888,20987297792,2278232064,36562825216
151,3.183,2.973,0,3432448,3782041600,21396766720,2278232064,36562616320
152,0.499,1.331,0,0,3782057984,21396832256,2278232064,36562616320
153,0.208,0.542,0,0,3782848512,21396041728,2278232064,36562616320
154,0.125,0.792,0,0,3780825088,21398061056,2278232064,36562620416
155,0.459,1.418,0,20480,3695296512,21483814912,2278232064,36562395136
156,5.364,4.532,0,2531328,3675516928,21953884160,2278236160,36115705856
157,5.787,2.373,0,58281984,3716689920,21861367808,2278236160,36166762496
158,8.448,5.077,0,6209536,3885498368,21689708544,2278248448,36167368704
159,4.788,2.956,7733248,35663872,3897987072,21645565952,2278273024,36197928960
160,19.093,6.614,0,82198528,4233220096,21228457984,2278297600,36275302400
161,26.389,5.892,0,76967936,4313141248,21028106240,2278309888,36388712448
162,37.49,6.151,0,175173632,4507897856,20579950592,2278318080,36634767360
163,44.277,6.391,7733248,75390976,4872929280,20286951424,2278330368,36561563648
164,58.393,4.395,0,3837952,5057323008,20126920704,2278330368,36534607872
165,38.455,3.173,0,5767168,5214195712,19960778752,2278338560,36540088320
166,35.96,3.111,0,286720,5404356608,19767283712,2278338560,36540170240
167,46.924,3.076,0,172032,5536010240,19631898624,2278338560,36540305408
168,10.55,1.158,0,454656,5392478208,19747024896,2278338560,36567683072
169,6.374,1.987,0,163840,5199499264,19913297920,2278338560,36595044352
170,1.334,1.501,0,0,5181808640,19931090944,2278338560,36595048448
171,0.582,1.163,0,0,5181456384,19931443200,2278338560,36595048448
172,0.209,1.084,0,0,5150687232,19962212352,2278338560,36595048448
173,0.25,0.417,0,0,5150433280,19962458112,2278338560,36595048448
174,0.25,1.085,0,225280,5150347264,19962544128,2278338560,36595048448
175,0.624,1.165,0,0,5150539776,19962343424,2278338560,36595048448
176,0.25,1.251,0,0,5151920128,19960922112,2278338560,36595064832
177,0.416,0.749,0,0,5151100928,19961708544,2278338560,36595105792
178,0.542,0.834,0,0,5154070528,19958738944,2278338560,36595105792
179,5.01,2.857,16384,60518400,4931866624,20187582464,2278342656,36594831360
180,7.026,4.057,0,5783552,4514406400,20616040448,2278371328,36594745344
181,3.61,3.278,16384,4276224,3909373952,21225537536,2278375424,36594368512
182,1.005,0.712,0,1380352,3894824960,21241470976,2278379520,36594475008
183,0.167,1.125,0,0,3894673408,21242023936,2278379520,36594442240
184,4.562,3.401,0,3313664,3701735424,21682094080,2278383616,36354043904
185,8.619,4.165,0,3604480,3706920960,21867368448,2278387712,36167966720
186,8.901,4.68,0,68825088,3837149184,21735993344,2278428672,36168634368
187,19.536,10.042,0,58163200,4031410176,21465337856,2278428672,36238356480
188,22.333,4.542,4390912,162537472,4274073600,21004656640,2278432768,36447432704
189,33.764,5.953,3342336,182403072,4585156608,20457811968,2278436864,36676820992
190,45.378,7.815,7733248,37937152,4837646336,20321017856,2278477824,36562694144
191,51.06,3.909,0,7110656,5019029504,20157841408,2278490112,36540928000
192,69.292,3.167,0,1376256,5221793792,19951243264,2278498304,36540985344
193,41.972,2.995,0,286720,5394182144,19775705088,2278498304,36541071360
194,46.414,2.711,0,237568,5561712640,19604520960,2278498304,36541194240
195,10.314,2.434,0,438272,5416861696,19720204288,2278502400,36568555520
196,5.019,1.369,0,147456,5239484416,19870113792,2278502400,36595920896
197,0.25,0.792,0,0,5214982144,19894616064,2278502400,36595920896
198,0.333,1.251,0,0,5215899648,19893682176,2278502400,36595920896
199,0.417,1.209,0,0,5191335936,19918196736,2278502400,36595920896
200,0.292,1.001,0,0,5192048640,19917492224,2278502400,36595920896
201,0.292,0.583,0,208896,5192916992,19916640256,2278502400,36595920896
202,0.209,0.959,0,0,5192908800,19916648448,2278502400,36595920896
203,0.25,1.252,0,0,5191860224,19917692928,2278502400,36595924992
204,0.623,1.33,0,0,5191901184,19917471744,2278502400,36595949568
205,0.707,1.248,0,0,5196455936,19912916992,2278502400,36595949568
206,4.517,1.673,16384,60452864,4963995648,20152508416,2278510592,36595691520
207,6.647,4.181,16384,7315456,4321669120,20807041024,2278510592,36595302400
208,3.464,3.088,0,3846144,3896209408,21237932032,2278514688,36595220480
209,1.544,1.669,0,126976,3808325632,21326589952,2278514688,36594966528
210,5.021,3.195,0,2551808,3707654144,21645086720,2278522880,36381691904
211,8.313,3.763,0,37457920,3717959680,21881159680,2278551552,36141387776
212,12.339,7.561,16384,40726528,3891007488,21652619264,2278555648,36193554432
213,17.266,5.268,7716864,101748736,4055547904,21371961344,2278559744,36305080320
214,17.708,7.417,0,113631232,4240015360,21089849344,2278588416,36398247936
215,35.5,4.75,7733248,106287104,4535611392,20702134272,2278592512,36484853760
216,52.676,5.225,0,5074944,4788850688,20398411776,2278604800,36531445760
217,56.567,5.917,0,113995776,5049180160,20019912704,2278617088,36645605376
218,73.361,4.927,0,2666496,5209419776,19962032128,2278621184,36541677568
219,44.403,3.718,0,57344,5462028288,19705565184,2278621184,36541784064
220,34.808,1.669,0,487424,5542600704,19621662720,2278625280,36541874176
221,13.806,1.534,0,946176,5622042624,19540185088,2278633472,36542017536
222,10.104,2.402,0,2179072,5481734144,19652456448,2278649856,36569624576
223,7.816,1.82,0,1785856,5474361344,19660230656,2278658048,36569948160
224,8.721,1.661,0,962560,5478027264,19656339456,2278674432,36570050560
225,3.83,1.291,0,385024,5221224448,19885490176,2278674432,36597592064
226,0.334,0.834,0,0,5221462016,19885203456,2278674432,36597506048
227,0.334,1.209,0,0,5221605376,19885010944,2278674432,36597514240
228,0.292,1.292,0,0,5204369408,19902246912,2278674432,36597514240
229,0.292,1.251,0,0,5205041152,19901571072,2278674432,36597526528
230,0.25,0.25,0,225280,5204905984,19901652992,2278674432,36597526528
231,0.333,1.084,0,0,5204389888,19902152704,2278674432,36597542912
232,0.625,1.333,0,0,5213634560,19892957184,2278674432,36597542912
233,4.297,3.045,16384,60997632,4984229888,20128768000,2278678528,36597284864
234,3.226,2.723,0,4005888,4569489408,20549185536,2278678528,36597080064
235,0.501,0.418,0,0,4572323840,20546367488,2278678528,36597080064
236,5.843,4.103,16384,6467584,3832057856,21513625600,2278682624,36383293440
237,6.697,4.856,0,4481024,3796221952,21571284992,2278686720,36365803520
238,5.477,2.697,0,32595968,3728723968,21621399552,2278699008,36383256576
239,11.442,6.329,0,6889472,3877568512,21718151168,2278707200,36142297088
240,21.085,4.143,0,5656576,3894140928,21565657088,2278711296,36274741248
241,13.999,3.636,0,199536640,3989094400,21290196992,2278719488,36451307520
242,31.616,6.407,7733248,43458560,4294127616,21057150976,2278735872,36377731072
243,45.34,7.423,0,8372224,4522143744,20846436352,2278756352,36356034560
244,55.076,4.488,0,113668096,4810883072,20374110208,2278768640,36532670464
245,34.826,4.479,7733248,101986304,5001019392,20151128064,2278797312,36563730432
246,22.44,3.343,0,3448832,5131522048,20045250560,2278809600,36536782848
247,36.696,3.113,0,6017024,5301800960,19865018368,2278825984,36542296064
248,48.508,3.026,0,327680,5512327168,19651813376,2278830080,36542320640
249,32.64,1.622,0,1740800,5621047296,19540832256,2278858752,36542676992
250,10.494,1.866,0,1617920,5660532736,19499053056,2278879232,36542885888
251,12.033,2.656,0,3174400,5548560384,19596562432,2278895616,36556705792
252,10.458,3.167,0,2007040,5333680128,19725164544,2278989824,36641341440
253,9.738,4.12,0,1015808,5307883520,19561099264,2279014400,36827017216
254,11.12,2.979,0,0,5309308928,19167789056,2279014400,37212680192
255,10.008,4.504,0,1007616,5305503744,18787188736,2279067648,37592272896
256,9.488,3.995,0,2818048,5273890816,18605748224,2279157760,37800976384
257,5.114,2.328,0,1630208,5246988288,18585759744,2279264256,37846798336
258,1.96,1.668,0,0,5252968448,18562494464,2279264256,37864267776
259,0.292,0.333,0,0,5252177920,18563284992,2279264256,37864267776
260,0.25,1.167,0,0,5252440064,18562998272,2279264256,37864284160
261,0.5,1.249,0,0,5251678208,18563772416,2279264256,37864288256
262,0.582,1.414,0,0,5251780608,18563584000,2279264256,37864300544
263,0.416,0.625,0,237568,5253480448,18561875968,2279264256,37864304640
264,0.292,0.584,0,0,5253361664,18562076672,2279264256,37864304640
265,0.292,1.21,0,0,5253148672,18562224128,2279264256,37864304640
266,0.292,1.125,0,0,5252538368,18562834432,2279264256,37864304640
267,1.957,2.206,0,84127744,5246099456,18575843328,2279264256,37864247296
268,0.959,1.334,0,252506112,5236006912,18586849280,2279264256,37864222720
269,0.753,0.962,0,199335936,5230837760,18597777408,2279264256,37864198144
270,0.458,1.458,0,239251456,5230800896,18597879808,2279264256,37864189952
271,4.919,2.751,32768,137150464,4720685056,19107979264,2279288832,37864009728
272,6.137,4.119,0,6225920,3819212800,20018778112,2279288832,37863378944
273,3.594,2.633,0,3264512,3811647488,20486492160,2279301120,37412147200
274,4.662,2.558,0,0,3810791424,20459630592,2279301120,37439516672
275,6.874,3.685,0,35622912,3888521216,20380856320,2279301120,37439971328
276,14.571,5.329,0,30453760,3878883328,20315340800,2279313408,37509230592
277,16.694,3.273,0,149102592,4042338304,19936579584,2279317504,37721473024
278,20.821,4.977,7733248,38936576,4296126464,20212772864,2279333888,37197303808
279,33.154,4.606,0,23207936,4342059008,20162609152,2279337984,37200683008
280,48.495,7.107,0,22269952,4657405952,19842088960,2279370752,37203279872
281,42.635,5.371,0,61886464,4730753024,19692445696,2279378944,37272838144
282,22.995,3.99,0,138776576,5006888960,19260841984,2279391232,37421707264
283,23.928,3.829,7733248,16138240,5164834816,19111796736,2279395328,37411647488
284,38.077,3.163,0,8351744,5351858176,18944208896,2279399424,37389737984
285,40.385,3.77,0,1200128,5315383296,18958086144,2279497728,37410312192
286,26.833,3.458,0,1220608,5357277184,18841149440,2279596032,37481615360
287,8.746,2.707,0,4096,5392199680,18675220480,2279596032,37608321024
288,9.041,3.558,0,409600,5218832384,18616139776,2279608320,37837090816
289,5.102,2.468,0,458752,5196505088,18458636288,2279608320,38014197760
290,4.489,2.471,0,1667072,5197164544,18420973568,2279714816,38050070528
291,2.663,1.748,0,483328,5168005120,18421805056,2279714816,38077558784
292,0.292,0.416,0,0,5168111616,18421698560,2279714816,38077558784
293,0.25,0.958,0,0,5168316416,18421497856,2279714816,38077562880
294,0.292,1.084,0,0,5168496640,18421293056,2279714816,38077562880
295,0.333,1.417,0,0,5169053696,18420727808,2279714816,38077562880
296,0.334,1.251,0,212992,5168963584,18420764672,2279714816,38077575168
297,0.25,0.125,0,0,5169233920,18420420608,2279714816,38077587456
298,0.209,1.169,0,0,5169082368,18420596736,2279714816,38077587456
299,2.576,2.119,0,63848448,5154197504,18442260480,2279714816,38077558784
300,0.209,1.252,0,256159744,5154017280,18443231232,2279714816,38077530112
301,2.708,1.667,16384,162807808,5119660032,18477809664,2279714816,38077235200
302,7.769,3.843,16384,9314304,3927007232,19681943552,2279723008,38076710912
303,3.288,3.12,0,3395584,3741175808,19874160640,2279727104,38076358656
304,6.556,5.56,0,5414912,3689644032,20600107008,2279727104,37412286464
305,7.683,2.767,0,59654144,3727704064,20534001664,2279727104,37440012288
306,13.806,8.183,0,12619776,3939598336,20294144000,2279804928,37465485312
307,26.042,7.5,7733248,112369664,4171952128,19902214144,2279809024,37612896256
308,29.746,4.631,0,173670400,4413612032,19554308096,2279809024,37714161664
309,28.798,6.678,5111808,148836352,4715732992,19024666624,2279809024,37938831360
310,45.607,5.063,2621440,4984832,4892499968,18976014336,2279829504,37808476160
311,62.212,3.561,0,6602752,5159157760,18700017664,2279841792,37813932032
312,77.74,3.234,0,270336,5347713024,18508218368,2279841792,37814038528
313,53.536,3.078,0,348160,5530771456,18322051072,2279841792,37814140928
314,23.478,2.484,0,372736,5398761472,18425450496,2279841792,37840781312
315,7.234,2.48,0,528384,5235122176,18560114688,2279841792,37868773376
316,1.583,0.833,0,0,5240950784,18555101184,2279841792,37868920832
317,0.125,0.834,0,0,5187555328,18608496640,2279841792,37868920832
318,0.417,1.208,0,0,5187096576,18608955392,2279841792,37868920832
319,0.209,1.335,0,0,5186314240,18609754112,2279841792,37868920832
320,0.416,1.333,0,249856,5186654208,18609410048,2279845888,37868920832
321,0.167,0.209,0,0,5186928640,18609135616,2279845888,37868920832
322,0.458,1.207,0,0,5186818048,18609115136,2279845888,37869051904
323,0.25,1.125,0,0,5186244608,18609676288,2279845888,37869064192
324,0.209,1.335,0,0,5186007040,18609913856,2279845888,37869064192
325,1.546,2.006,0,27615232,5179813888,18622296064,2279849984,37869019136
326,7.734,3.119,16384,36515840,4504145920,19307220992,2279862272,37868347392
327,4.088,4.047,16384,5935104,3893518336,19924680704,2279866368,37868093440
328,3.993,3.577,0,3821568,3803992064,20262932480,2279870464,37627191296
329,4.122,2.415,0,438272,3816390656,20223098880,2279870464,37654642688
330,6.106,2.886,0,37380096,3742474240,20403130368,2279882752,37549563904
331,8.801,5.574,0,48254976,3935805440,20250595328,2279882752,37510721536
332,10.917,3.736,0,61186048,4036435968,20146716672,2279895040,37513125888
333,12.823,6.453,0,106962944,4105728000,19965386752,2279899136,37618540544
334,16.597,4.337,10420224,130383872,4279545856,19656032256,2279903232,37748801536
335,14.783,4.679,5046272,119103488,4469854208,19248373760,2279915520,37961355264
336,34.506,5.379,0,16572416,4689776640,19148365824,2279936000,37841432576
337,45.311,3.817,0,1728512,4932173824,18930073600,2279952384,37814087680
338,57.793,3.707,0,0,5176729600,18682245120,2279952384,37814108160
339,74.738,3.393,0,319488,5368238080,18488262656,2279952384,37814206464
340,59.78,2.493,0,806912,5554294784,18297769984,2279952384,37814403072
341,23.404,2.879,0,847872,5397680128,18446770176,2279952384,37819445248
342,6.991,2.164,0,503808,5228400640,18565574656,2279952384,37869228032
343,0.167,1.253,0,0,5228855296,18565095424,2279952384,37869252608
344,0.292,0.542,0,0,5194366976,18599567360,2279952384,37869252608
345,0.25,1.208,0,0,5179162624,18614763520,2279952384,37869252608
346,0.292,1.168,0,0,5179301888,18614624256,2279952384,37869252608
347,0.375,1.208,0,184320,5179875328,18614054912,2279952384,37869252608
348,0.292,1.209,0,0,5180162048,18613743616,2279952384,37869252608
349,0.209,0.125,0,0,5179809792,18614099968,2279952384,37869256704
350,0.417,1.294,0,0,5174362112,18620121088,2279952384,37869268992
351,0.334,1.21,0,0,5172715520,18622173184,2279952384,37869277184
352,1.867,2.365,0,3145728,5166649344,18628956160,2279952384,37869219840
353,8.302,4.193,32768,61358080,3945926656,19862884352,2279976960,37868945408
354,5.334,2.94,0,6479872,3905040384,19913588736,2279985152,37868269568
355,2.925,2.674,0,2740224,3744665600,20321169408,2280005632,37627809792
356,6.912,3.684,0,29999104,3715665920,20568268800,2280009728,37414207488
357,11.935,6.465,0,16277504,3891941376,20363419648,2280022016,37442138112
358,8.048,4.379,3850240,78172160,3910885376,20238958592,2280034304,37541969920
359,10.483,4.326,3883008,161849344,4004708352,20032405504,2280038400,37649608704
360,30.708,7.333,7733248,39223296,4374523904,19622567936,2280046592,37686374400
361,25.932,4.86,0,60203008,4491522048,19395031040,2280046592,37791924224
362,34.154,5.929,0,133521408,4784328704,19051282432,2280062976,37841797120
363,63.005,4.503,0,958464,4956454912,18902519808,2280067072,37814829056
364,74.549,3.276,0,495616,5285232640,18571157504,2280067072,37814870016
365,86.501,4.205,0,2691072,5441318912,18411753472,2280075264,37814943744
366,24.394,2.089,0,241664,5534253056,18315247616,2280075264,37815140352
367,9.354,1.78,0,368640,5579399168,18269134848,2280075264,37815164928
368,11.459,1.979,0,69632,5410353152,18409562112,2280079360,37842567168
369,9.475,0.786,0,438272,5443547136,18375786496,2280079360,37842591744
370,4.37,1.748,0,4460544,5396697088,18422190080,2280161280,37842874368
371,7.539,1.499,344064,3080192,5438320640,18380111872,2280214528,37843136512
372,9.615,1.782,0,147456,5218258944,18572029952,2280214528,37870579712
373,6.122,0.708,0,0,5219168256,18571206656,2280214528,37870583808
374,4.71,0.75,0,0,5244076032,18546249728,2280214528,37870583808
375,3.204,1.165,0,0,5236523008,18553802752,2280214528,37870583808
376,3.605,1.368,0,0,5236973568,18553339904,2280214528,37870604288
377,3.654,1.287,0,221184,5238140928,18552172544,2280214528,37870604288
378,2.457,0.958,0,65536,5240295424,18550378496,2280214528,37870563328
379,3.832,2.416,16384,60743680,4863512576,18933612544,2280214528,37870264320
380,3.338,3.087,0,3452928,4585009152,19217186816,2280214528,37870108672
381,0.25,1.252,0,630784,4584939520,19217887232,2280214528,37869551616
382,0.583,1.208,0,0,4587663360,19215089664,2280214528,37869559808
383,5.551,2.403,0,4759552,3925041152,19884765184,2280218624,37869342720
384,3.376,3.585,16384,3178496,3816247296,19999563776,2280218624,37868916736
385,4.626,3.635,0,2498560,3725443072,20308750336,2280222720,37655502848
386,7.558,3.53,0,37113856,3737423872,20544385024,2280247296,37415018496
387,14.405,6.347,0,3817472,3902840832,20341395456,2280259584,37449555968
388,5.193,2.784,3260416,207908864,3981434880,20056117248,2280259584,37649485824
389,25.011,8.14,4472832,40996864,4359950336,19676180480,2280275968,37650993152
390,23.224,4.321,0,80306176,4520501248,19431104512,2280292352,37728108544
391,29.517,4.163,0,107282432,4546101248,19323162624,2280300544,37806116864
392,45.828,5.521,7733248,37646336,4866060288,18971086848,2280316928,37837250560
