timestamp,state,event,test,time_taken
"2019-05-13 16:45:15","BootupUnit","state_create_start","",0
"2019-05-13 16:46:26","BootupUnit","state_create_complete","",70.918
"2019-05-13 16:46:26","LoadOntologies","state_create_start","",0
"2019-05-13 16:47:05","LoadOntologies","state_create_complete","",39.932
"2019-05-13 16:47:05","CreateUsersUnit","state_create_start","",0
"2019-05-13 16:47:40","CreateUsersUnit","state_create_complete","",34.77
"2019-05-13 16:47:40","CreateAvatarsForUsersUnit","state_create_start","",0
"2019-05-13 16:47:40","CreateProjectsUnit","state_create_start","",0
"2019-05-13 16:48:24","CreateUsersUnit","test_concluded","admin",43.43
"2019-05-13 16:48:24","CreateUsersUnit","test_concluded","demouser2",43.591
"2019-05-13 16:48:24","CreateUsersUnit","test_concluded","demouser1",43.814
"2019-05-13 16:48:24","CreateUsersUnit","test_concluded","users",43.885
"2019-05-13 16:48:25","CreateUsersUnit","test_concluded","demouser3",44.315
"2019-05-13 16:48:28","CreateUsersUnit","test_concluded","projects.new",47.881
"2019-05-13 16:48:29","CreateAvatarsForUsersUnit","state_create_complete","",49.081
"2019-05-13 16:48:38","CreateProjectsUnit","state_create_complete","",57.995
"2019-05-13 16:48:38","AddContributorsToProjectsUnit","state_create_start","",0
"2019-05-13 16:49:00","CreateAvatarsForUsersUnit","test_concluded","demouser2.avatar",31.136
"2019-05-13 16:49:01","CreateAvatarsForUsersUnit","test_concluded","demouser1.avatar",32.155
"2019-05-13 16:49:03","CreateAvatarsForUsersUnit","test_concluded","demouser3.avatar",34.025
"2019-05-13 16:49:15","AddContributorsToProjectsUnit","state_create_complete","",36.31
"2019-05-13 16:49:15","CreateFoldersPublicProject","state_create_start","",0
"2019-05-13 16:49:15","CreateFoldersUnit","state_create_start","",0
"2019-05-13 16:49:57","AddContributorsToProjectsUnit","test_concluded","projects-my",42.868
"2019-05-13 16:49:58","AddContributorsToProjectsUnit","test_concluded","privateProject.__mkdir",43.055
"2019-05-13 16:49:58","AddContributorsToProjectsUnit","test_concluded","from_ontology",43.297
