timestamp,state,event,test,time_taken
"2019-05-13 17:15:58","CreateFoldersForLsByName","test_concluded","privateProject.data.testFolder1.__ls_by_name",35.733
"2019-05-13 17:16:13","AddMetadataToFoldersUnit","state_create_complete","",100.973
"2019-05-13 17:16:42","DeleteFoldersUnit","test_concluded","privateProject.data.testFolder2.__undelete",44.456
"2019-05-13 17:16:42","DeleteFoldersUnit","test_concluded","privateProject.data.testFolder1.__undelete",44.545
"2019-05-13 17:16:47","DeleteFoldersUnit","test_concluded","publicProject.data.testFolder1.__undelete",49.95
"2019-05-13 17:16:48","CreateFilesUnit","state_create_complete","",140.239
"2019-05-13 17:16:48","DeleteFoldersUnit","test_concluded","metadataonlyProject.data.testFolder2.__undelete",50.61
"2019-05-13 17:16:53","DeleteFoldersUnit","test_concluded","publicProject.data.testFolder2.__undelete",55.68
"2019-05-13 17:16:54","DeleteFoldersUnit","test_concluded","metadataonlyProject.data.testFolder1.__undelete",56.461
"2019-05-13 17:16:54","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.__metadata",40.177
"2019-05-13 17:16:54","AddMetadataToFoldersUnit","test_concluded","publicProject",40.387
"2019-05-13 17:16:56","AddMetadataToFoldersUnit","test_concluded","privateProject.__metadata",42.262
"2019-05-13 17:17:00","AddMetadataToFoldersUnit","test_concluded","publicProject.__metadata",46.633
"2019-05-13 17:17:25","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject",43.579
"2019-05-13 17:17:27","AddMetadataToFoldersUnit","test_concluded","privateProject",45.39
"2019-05-13 17:17:34","AddMetadataToFoldersUnit","test_concluded","publicProject.data.testFolder1.__metadata",47.146
"2019-05-13 17:17:35","AddMetadataToFoldersUnit","test_concluded","publicProject.data.testFolder2.__metadata",47.855
"2019-05-13 17:17:36","AddMetadataToFoldersUnit","test_concluded","privateProject.data.testFolder1.__metadata",48.077
"2019-05-13 17:17:37","AddMetadataToFoldersUnit","test_concluded","privateProject.data.testFolder2.__metadata",44.454
"2019-05-13 17:17:42","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.data.testFolder1.__metadata",48.685
"2019-05-13 17:17:44","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.data.testFolder2.__metadata",50.191
"2019-05-13 17:17:47","AddMetadataToFoldersUnit","test_concluded","privateProject.data.testFolder1.__parent_metadata",47.458
